level_0,index,Time_submitted,content,Rating,Total_thumbsup,Reply,sentiment,lengthContent,Language,reviewId,topics
23287,25159,2022-05-06 06:09:11,So many ads and it just isn't the app it used to be. I'm a bit dissappinted tbh.,2,0,,0,80,en,23125,"['littrrally anoyed app', 'hours music want', 'impossible keeps', 'impossible keeps playing', 'isn app used', 'ive used', 'just isn app', 'life omg', 'life omg littrrally', 'littrrally', 'littrrally anoyed', 'lots ads took', 'music want keeps', 'musics didnt', 'hours music', 'horrible just want', 'omg littrrally anoyed', 'want keeps playing', 've seen life', 'used bit dissappinted', 'used bit', 'took hours music', 'musics didnt want', 'omg littrrally', 'song impossible keeps']"
44050,46361,2022-03-08 19:07:05,Stupid app keeps having problems can't even fix the problem and it keeps logging you out for no reason,1,0,,0,102,en,43805,"['app', 'spotify', 'music', 'songs', 'play', 'song', 'just', 'time', 'playing', 'premium', 'playlist', 'update', 'fix', 'like', 'listen', 'use', 'don', 'doesn', 'ads', 'want', 'stop', 'good', 'phone', 'podcasts', 'really']"
32154,34440,2022-04-16 03:42:31,Steady premium user for the past 3 years and I've notice the app slowly decline in terms of stability. Wish they would address these bugs.,1,3,,0,138,en,31931,"['app', 'songs', 'spotify', 'song', 'play', 'music', 'premium', 'just', 'listen', 'playing', 'playlist', 'want', 'like', 'don', 'phone', 'use', 'update', 'doesn', 've', 'stop', 'fix', 'time', 'work', 'ads', 'account']"
53872,56193,2022-02-01 14:51:03,Having problems logging in only managed to use it once,2,0,,0,54,en,53611,"['login', 'password', 'error', 'link', 'email', 'says', 'expired', 'log', 'app login', 'logging', 'reset password', 'signed', 'try login', 'logged won', 'won let', 'logged', 'log app', 'won', 'sent', 'throws error', 'worst app login', 'won let login', 'login email', 'password app', 'login link']"
49016,51332,2022-02-18 20:28:14,"Doesn't work for me, I can get all the menus to load and I can select what I want to listen too but when I choose anything it just buffers and nothing plays. Really sucks to be honest.",1,0,,0,184,en,48764,"['app', 'songs', 'spotify', 'song', 'play', 'music', 'premium', 'just', 'listen', 'playing', 'playlist', 'want', 'like', 'don', 'phone', 'use', 'update', 'doesn', 've', 'stop', 'fix', 'time', 'work', 'ads', 'account']"
38183,40487,2022-04-02 19:45:38,"Been using this for a while and couple of years but the new update Hella sucks like I can't play the previous song, and the skip limits are just annoying then even to be honest compared to other music apps this update has me downfalls Spotify like the whole entire update sucks. So 1 star",1,1,,0,288,en,37953,"['app', 'songs', 'spotify', 'song', 'play', 'music', 'premium', 'just', 'listen', 'playing', 'playlist', 'want', 'like', 'don', 'phone', 'use', 'update', 'doesn', 've', 'stop', 'fix', 'time', 'work', 'ads', 'account']"
24271,26208,2022-05-03 11:02:11,I knew I was going to be away from technology for 3 months and I cancelled all my subscriptions and I know for a fact I cancelled this one as well but now that I'm back from my break from technology I have 30ish dollars that have been wasted on something I didn't use it's a great app otherwise I'm just mad that this happened,2,0,,0,326,en,24105,"['app', 'songs', 'spotify', 'song', 'play', 'music', 'premium', 'just', 'listen', 'playing', 'playlist', 'want', 'like', 'don', 'phone', 'use', 'update', 'doesn', 've', 'stop', 'fix', 'time', 'work', 'ads', 'account']"
51851,54170,2022-02-08 03:32:45,"Adds beside, app doesn't give update notifications to me, and suddenly stops working and to slow for opening",1,0,,0,108,en,51594,"['area', 'notifications', 'doesn update notifications', 'locked screen', 'locked screen try', 'disappear locked screen', 'notification stays', 'notification stays screen', 'working slow', 'notifications area', 'notifications area quickly', 'notifications suddenly', 'notifications suddenly stops', 'notification area playing', 'opening close button', 'play button closes', 'play song soon', 'playing bar disappear', 'quickly turn', 'disappear locked', 'crashes soon play', 'screen sucking battery', 'swipe away notification', 'try swipe', 'sucking battery improvement']"
35333,37633,2022-04-12 16:17:37,Fix the damn thing. I'm on premium and suddenly at times the app stops showing me my downloaded songs when offline. It's absurd. We are paying you a certain amount of money every month and get this? You have a week. I'm canceling otherwise.,2,1,,0,240,en,35106,"['app', 'spotify', 'music', 'songs', 'play', 'song', 'just', 'time', 'playing', 'premium', 'playlist', 'update', 'fix', 'like', 'listen', 'use', 'don', 'doesn', 'ads', 'want', 'stop', 'good', 'phone', 'podcasts', 'really']"
41111,43418,2022-03-21 06:40:46,"Often my spotify just randomly starts playing, and the app is not open. It's annoying.",2,1,,0,86,en,40873,"['app', 'songs', 'spotify', 'song', 'play', 'music', 'premium', 'just', 'listen', 'playing', 'playlist', 'want', 'like', 'don', 'phone', 'use', 'update', 'doesn', 've', 'stop', 'fix', 'time', 'work', 'ads', 'account']"
44086,46397,2022-03-08 19:04:15,"""Error requesting link"" has been on screen for way too long and no link is sending. The information is correct. Had to check other passwords just in case and nothing is changing.",1,4,,0,178,en,43841,"['app', 'songs', 'spotify', 'song', 'play', 'music', 'premium', 'just', 'listen', 'playing', 'playlist', 'want', 'like', 'don', 'phone', 'use', 'update', 'doesn', 've', 'stop', 'fix', 'time', 'work', 'ads', 'account']"
25019,26983,2022-05-01 05:58:48,I cannot play downloaded songs. If I am paying for the ability to download albums locally and play them while disconnected from the internet (i.e. on a plane) why can I not play these downloaded tracks?,2,0,,0,202,en,24847,"['app', 'spotify', 'music', 'songs', 'play', 'song', 'just', 'time', 'playing', 'premium', 'playlist', 'update', 'fix', 'like', 'listen', 'use', 'don', 'doesn', 'ads', 'want', 'stop', 'good', 'phone', 'podcasts', 'really']"
38294,40598,2022-04-02 10:10:33,"I'm not able to buy the individual spotify plan. Everytime I click on it, it's taking me to buy the duo plan which I don't want.",1,1,,0,128,en,38063,"['app', 'spotify', 'music', 'songs', 'play', 'song', 'just', 'time', 'playing', 'premium', 'playlist', 'update', 'fix', 'like', 'listen', 'use', 'don', 'doesn', 'ads', 'want', 'stop', 'good', 'phone', 'podcasts', 'really']"
48988,51304,2022-02-18 22:33:47,"Persistent notification about connecting to Waze and no way to disable it, even though I don't even have Waze installed. Really annoying 😡 Enjoy your terrible podcasts, taking my money and switching to a music app.",1,1,,0,214,en,48736,"['app', 'spotify', 'music', 'songs', 'play', 'song', 'just', 'time', 'playing', 'premium', 'playlist', 'update', 'fix', 'like', 'listen', 'use', 'don', 'doesn', 'ads', 'want', 'stop', 'good', 'phone', 'podcasts', 'really']"
17779,19290,2022-05-23 09:29:50,"I really hate shuffle button, pls add the button of turning on and off shuffle whyyyyyyyyyyy",1,0,,0,92,en,17653,"['hav', 'shut', 'pause turn shuffle', 'stars wud', 'yesterday problems today', 'song hav app', 'starts times', 'starts times hav', 'stop music hav', 'stopimg', 'stopimg music', 'nd shut happy', 'stars wud update', 'notification bar lock', 'stopimg music thev', 'nd shut', 'music thev time', 'music thev', 'music hav shut', 'pic want stop', 'music better quality', 'times hav', 'thev time', 'thev', 'lgin']"
58965,61287,2022-01-06 13:58:57,"Had Spotify for years but lately it's almost unusable. I regularly update my phone and the app but it refuses to play selected podcasts or songs often. Randomly pauses playback constantly, forgets where you have left a podcast, if this continues I will just cancel my family subscription after a good few years of use.",1,8,,0,318,en,58698,"['app', 'spotify', 'music', 'songs', 'play', 'song', 'just', 'time', 'playing', 'premium', 'playlist', 'update', 'fix', 'like', 'listen', 'use', 'don', 'doesn', 'ads', 'want', 'stop', 'good', 'phone', 'podcasts', 'really']"
43827,46138,2022-03-08 22:39:47,App keeps playing through only 5 songs on a playlist when shuffle is off. It should play the full list!,1,1,,0,103,en,43582,"['app', 'songs', 'spotify', 'song', 'play', 'music', 'premium', 'just', 'listen', 'playing', 'playlist', 'want', 'like', 'don', 'phone', 'use', 'update', 'doesn', 've', 'stop', 'fix', 'time', 'work', 'ads', 'account']"
58791,61113,2022-01-09 14:42:14,I don't know what changed but now if I'm listening on my tablet and I get a call on my phone or I open something with audio like a reels on IG... my Spotify music stops playing on my tablet and starts playing on my phone. This is REALLY INCONVENIENT as I use it for my work and I can't keep running put of the room to restart the music every time I get a phone call. And yes... I ended and or turn off group sessions but it still happens,2,3,,0,437,en,58524,"['known issue', 'score', 'known', 'tablet', 'really use car', 'reels', 'really inconvenient use', 'really inconvenient', 'pressing annoying continuously', 'pressing annoying', 'plays car screen', 'playing tablet starts', 'playing tablet', 'open audio', 'playing phone really', 'play song happens', 'phone yes ended', 'phone really inconvenient', 'phone open audio', 'reels ig spotify', 'yes ended', 'listening tablet phone', 'literally shows', 'literally shows song', 'll score']"
18140,19677,2022-05-22 01:28:16,"Spotify home screen is cluttered with useless features. One example is ""Jump back in"" - the music shown here has little to do with I like to listen, and music that I accidentally played tend to stick around a long time. Spotify UI team should re-learn 'less is more.'",1,32,,0,267,en,18013,"['ux', 'turn shuffle', 'team learn', 'home screen cluttered', 'straightforward ux great', 'music accidentally played', 'jump music', 'jump music shown', 'layout player', 'straightforward ux', 'layout player good', 'learn confusing', 'learn confusing ui', 'team learn confusing', 'stick long time', 'stick long', 'like queue', 'spotify ui team', 'like queue podcasts', 'like ridiculus', 'like ridiculus adsssssssss', 'spotify ui', 'spotify home screen', 'listen music accidentally', 'spotify home']"
33134,35430,2022-04-14 19:39:57,Currently playing bar at the bottom disappears of you leave the app for a few minutes,2,1,,0,85,en,32911,"['mins cuts', 'playing thought', 'playing closing app', 'playing closing', 'playable listen 30', 'playable listen', 'play runs just', 'play runs', 'play podcast watch', 'phone watch samsung', 'phone watch', 'music phone watch', 'month change star', 'month change', 'minutes recent update', 'minutes recent', 'playing thought switching', 'forward way', 'middle listening 30', 'forward way stop', 'halveway', 'halveway long', 'halveway long podcast', 'isn working anoying', 'issues app let']"
49865,52181,2022-02-15 15:37:18,I have used this app from a very long time and I didn't had any issues but nowadays why does it have so much ads I mean literally too much I only listen two or three songs but again it comes with ads not only one but two of minimum 30 seconds and in the end those ads are about premium . don't know how you guys come up with those numerous ideas just about premium which irritating.I mean it's ok to have ads but nowadays it's too much ads only.Hope this will be decreased other than that it's good,2,2,,0,498,en,49610,"['app', 'songs', 'spotify', 'song', 'play', 'music', 'premium', 'just', 'listen', 'playing', 'playlist', 'want', 'like', 'don', 'phone', 'use', 'update', 'doesn', 've', 'stop', 'fix', 'time', 'work', 'ads', 'account']"
48437,50752,2022-02-21 02:42:40,I've already canceled my premium but your app won't let me do anything because because it wants me to make a payment instead.,1,0,,0,125,en,48185,"['cancel', 'charged', 'option cancel premium', 'money cancel subscription', 'money bank gave', '54', 'money bank', 'method spotify app', 'method spotify', 'make payment instead', 'losing money cancel', 'losing money', 'loop account doesn', 'loop account', 'let wants make', 'overdraft', 'exist ve', 'instead cancel change', 'exist ve years', 'fees pay', 'fees pay access', 'fix tells', 'fix tells active', 'let wants', 'just got charged']"
41164,43471,2022-03-21 01:04:52,"Can't disable music from playing automatically when connected to Bluetooth. Why the hell is Spotify even running in the background? This is invasive, cancelling until it's fixed.",1,1,,0,178,en,40926,"['app', 'spotify', 'music', 'songs', 'play', 'song', 'just', 'time', 'playing', 'premium', 'playlist', 'update', 'fix', 'like', 'listen', 'use', 'don', 'doesn', 'ads', 'want', 'stop', 'good', 'phone', 'podcasts', 'really']"
7978,8774,2022-06-20 03:45:03,Tooooo much of ad.simply waste.pls avoid so many ads.,2,0,,0,53,en,7914,"['app', 'spotify', 'music', 'songs', 'play', 'song', 'just', 'time', 'playing', 'premium', 'playlist', 'update', 'fix', 'like', 'listen', 'use', 'don', 'doesn', 'ads', 'want', 'stop', 'good', 'phone', 'podcasts', 'really']"
670,735,2022-07-08 00:11:27,It is because you don't have the right lyrics for a song,1,0,,0,56,en,664,"['songs song chose', 'mixes soundtracks just', 'money just listen', 'playing songs song', 'right lyrics', 'listen soundtrack mixes', 'listen soundtrack', 'right lyrics song', 'search choose', 'search choose specific', 'song chose play', 'song don right', 'just listen specific', 'song play starts', 'just hate search', 'song ve great', 'lyrics song ve', 'mixes soundtracks', 'soundtrack mixes', 'want listen soundtrack', 've great just', 'specific song play', 'chose play want', 'specific song don', 'don right lyrics']"
38455,40760,2022-04-01 14:32:17,"Here we are more than 12 months after the announcement for lossless playback to be released before year end of 2021, and still no implementation in sight and no information on if it is still on the roadmap. It's the lack of communication and lack of transparency that is most damning on Spotify's attitude to customer relations.",1,3,,0,328,en,38224,"['app', 'spotify', 'music', 'songs', 'play', 'song', 'just', 'time', 'playing', 'premium', 'playlist', 'update', 'fix', 'like', 'listen', 'use', 'don', 'doesn', 'ads', 'want', 'stop', 'good', 'phone', 'podcasts', 'really']"
30893,33131,2022-04-18 15:52:59,it keeps saying that I'm offline even though my connection is stable.,1,2,,0,69,en,30677,"['app', 'spotify', 'music', 'songs', 'play', 'song', 'just', 'time', 'playing', 'premium', 'playlist', 'update', 'fix', 'like', 'listen', 'use', 'don', 'doesn', 'ads', 'want', 'stop', 'good', 'phone', 'podcasts', 'really']"
44552,46863,2022-03-08 18:40:12,"Horrible app. Constant connection issues. Logged itself out randomly, and when I tried to login without password it gave an error but still sent the email. Tried logging in from the email to be told its expired🤦🏻‍♂️",2,1,,0,215,en,44306,"['login', 'password', 'error', 'link', 'email', 'says', 'expired', 'log', 'app login', 'logging', 'reset password', 'signed', 'try login', 'logged won', 'won let', 'logged', 'log app', 'won', 'sent', 'throws error', 'worst app login', 'won let login', 'login email', 'password app', 'login link']"
3018,3318,2022-07-02 09:03:21,If I can't change the theme of my lyrics at least give me nice themes because your current themes are very boring,2,0,,0,113,en,2997,"['app', 'songs', 'spotify', 'song', 'play', 'music', 'premium', 'just', 'listen', 'playing', 'playlist', 'want', 'like', 'don', 'phone', 'use', 'update', 'doesn', 've', 'stop', 'fix', 'time', 'work', 'ads', 'account']"
12336,13503,2022-06-08 17:56:24,"Poor customer support. With how much money Daniel Ek makes off this, he should at least spend a couple more bucks to provide quality customer support with a phone number. Daniel Ek stop being a cheap dildo.",1,0,,0,206,en,12238,"['app', 'songs', 'spotify', 'song', 'play', 'music', 'premium', 'just', 'listen', 'playing', 'playlist', 'want', 'like', 'don', 'phone', 'use', 'update', 'doesn', 've', 'stop', 'fix', 'time', 'work', 'ads', 'account']"
51306,53625,2022-02-10 01:19:24,When you play liked songs it plays diffirent songs/music.,2,0,,0,57,en,51049,"['app', 'spotify', 'music', 'songs', 'play', 'song', 'just', 'time', 'playing', 'premium', 'playlist', 'update', 'fix', 'like', 'listen', 'use', 'don', 'doesn', 'ads', 'want', 'stop', 'good', 'phone', 'podcasts', 'really']"
58671,60993,2022-01-11 10:52:58,Stops playing after one track??? Have to close and restart app to make it play again. Why??? I had to log out of app and delete from my phone and reinstall to fix the issue. This resulted in me losing all my downloads?! On a Pixel 5? If you can't get it right on vanilla Android when are you ever going to get it right?! RUBBISH!!!!!!,1,16,,0,334,en,58404,"['app', 'spotify', 'music', 'songs', 'play', 'song', 'just', 'time', 'playing', 'premium', 'playlist', 'update', 'fix', 'like', 'listen', 'use', 'don', 'doesn', 'ads', 'want', 'stop', 'good', 'phone', 'podcasts', 'really']"
7430,8181,2022-06-21 14:03:06,Useless app literally. I tried playing the song I want but it only plays the suggested song. I don't recommend this app😑,1,0,,0,120,en,7370,"['app', 'songs', 'spotify', 'song', 'play', 'music', 'premium', 'just', 'listen', 'playing', 'playlist', 'want', 'like', 'don', 'phone', 'use', 'update', 'doesn', 've', 'stop', 'fix', 'time', 'work', 'ads', 'account']"
5059,5572,2022-06-27 11:20:30,"there's this issue that i can't even play or use my spotify, I don't know why but I already updated the app and still unable to play music.....",1,0,,0,143,en,5018,"['app', 'songs', 'spotify', 'song', 'play', 'music', 'premium', 'just', 'listen', 'playing', 'playlist', 'want', 'like', 'don', 'phone', 'use', 'update', 'doesn', 've', 'stop', 'fix', 'time', 'work', 'ads', 'account']"
6624,7291,2022-06-23 10:48:11,the app always play the less popular songs..youtube is far far better... if a user asks for an artis.. then play the songs frm the artist.. dont play other songs from other singers... and play the top songs not the unknown songs.,2,0,,0,229,en,6572,"['worst', 'ads', 'ad', 'song add', 'ad ad', 'song', 'going uninstall', 'irritating', 'better', 'uninstall', 'love', 'worst app', 'login', 'ad song', 'collection', 'gave', 'song ad', 'ta', 'login worst app', 'hearing song add', 'appp', 'login worst', 'iran', 'star', 'uninstalled']"
6726,7405,2022-06-23 03:50:31,"Ackward user interface, but the worst is when it stops for no reason, and it happens often :(",1,0,,0,93,en,6673,"['app', 'songs', 'spotify', 'song', 'play', 'music', 'premium', 'just', 'listen', 'playing', 'playlist', 'want', 'like', 'don', 'phone', 'use', 'update', 'doesn', 've', 'stop', 'fix', 'time', 'work', 'ads', 'account']"
21483,23243,2022-05-11 13:36:42,Just want to show my anger to Spotify for anyhow adding songs to my playlist. Another 1 Star rating.... This is not cool at all to mess up users playlist. Uninstalled...,1,0,,0,169,en,21337,"['worst', 'ads', 'ad', 'song add', 'ad ad', 'song', 'going uninstall', 'irritating', 'better', 'uninstall', 'love', 'worst app', 'login', 'ad song', 'collection', 'gave', 'song ad', 'ta', 'login worst app', 'hearing song add', 'appp', 'login worst', 'iran', 'star', 'uninstalled']"
13006,14216,2022-06-06 14:54:06,"This update is worst , music cannot be played,fix this by giving update fast, it's tolerating",1,0,,0,93,en,12906,"['driving', 'dangerous', 'reproduce error record', 'reproduce error', 'reproduce', 'safely skip', 'remove best thing', 'remove best', 'record error', 'record error update', 'randomly frequently don', 'randomly frequently', 'played fix giving', 'played fix', 'safely skip songs', 'giving update', 'nov 2021 update', 'giving update fast', 'later ui', 'later ui bad', 'longer safely', 'longer safely skip', 'play disappears randomly', 'phone dangerous longer', 'makes driving']"
1973,2160,2022-07-04 22:25:50,Bro when I connect my Alex to my phone click on a song it just doesn't play that song even when I am not connected to my Alex very bad aap,1,0,,0,138,en,1958,"['app', 'songs', 'spotify', 'song', 'play', 'music', 'premium', 'just', 'listen', 'playing', 'playlist', 'want', 'like', 'don', 'phone', 'use', 'update', 'doesn', 've', 'stop', 'fix', 'time', 'work', 'ads', 'account']"
14211,15481,2022-06-03 02:35:12,"App doesn't find nearby devices making it pretty much useless, unless you only listen on your phone",1,0,,0,99,en,14101,"['volume available like', 'nearby devices making', 'pause play volume', 'pausing going', 'making pretty useless', 'making pretty', 'pausing going broken', 'listen preview adding', 'listen phone option', 'phone option listen', 'play option pause', 'play volume', 'play volume available', 'gone app pausing', 'playlist gone app', 'podcast play option', 'going broken starting', 'going broken', 'volume available', 'doesn nearby devices', 'option listen preview', 'doesn nearby', 'app pausing going', 'unless listen phone', 'adding song playlist']"
10069,11070,2022-06-14 19:18:59,Crashing every time I try to open it,1,1,,0,36,en,9993,"['app', 'spotify', 'music', 'songs', 'play', 'song', 'just', 'time', 'playing', 'premium', 'playlist', 'update', 'fix', 'like', 'listen', 'use', 'don', 'doesn', 'ads', 'want', 'stop', 'good', 'phone', 'podcasts', 'really']"
35814,38114,2022-04-12 00:55:12,"K well I pay for this bugged app and now it isn't coming up with the bar where I'm able to pause or switch songs, I can't even like songs! This review will remain like this until Spotify fixes this error so I can actually enjoy my music once again.",1,1,,0,248,en,35587,"['app', 'spotify', 'music', 'songs', 'play', 'song', 'just', 'time', 'playing', 'premium', 'playlist', 'update', 'fix', 'like', 'listen', 'use', 'don', 'doesn', 'ads', 'want', 'stop', 'good', 'phone', 'podcasts', 'really']"
5637,6205,2022-06-25 22:08:01,"Horrible horrible horrible 😭😭😭 I just wanted to listen to music, why'd you have to make me go thru all that😭",1,0,,0,108,en,5593,"['horrible horrible', 'listen music make', 'like makes long', 'like uninteresting', 'like uninteresting honest', 'just sayed slow', 'uninteresting honest repeat', 'listen music skips', 'uninteresting honest', 'long remove', 'long remove don', 'uninteresting', 'make really', 'make really good', 'makes long', 'makes long remove', 'totally disgusted add', 'music make really', 'just sayed', 'play song review', 'idk happened skip', 'remove don wanna', 'slow skips hour', 'suddenly idk', 'slow skips']"
55812,58134,2022-01-27 00:15:00,Awful. Player never pops up as an active player. The ads are absolutely awful. Stitcher for podcasts and YouTube Music for tunes are way better than this app.,1,3,,0,158,en,55549,"['awful', 'youtube music tunes', 'life watching', 'update app continues', 'listening awful', 'devours battery life', 'listening podcasts spotify', 'music tunes', 'music tunes way', 'player ads absolutely', 'player pops', 'player pops active', 'podcast listening awful', 'listening awful player', 'devours battery', 'devours', 'podcasts spotify devours', 'tunes way better', 'tunes way', 'stitcher podcasts youtube', 'stitcher podcasts', 'podcasts fix', 'spotify devours', 'podcasts fix update', 'pops active player']"
49577,51893,2022-02-16 19:05:49,What. the. hell. WHAT IS THE NEW UPDATE IT SUCKS LIKE WHY TH CANT I SKIP SONGS AS MUCH AS I CAN OR PLAY ANY SONG I WANT?! DELETING THIS APP RN,1,1,,0,142,en,49323,"['app', 'spotify', 'music', 'songs', 'play', 'song', 'just', 'time', 'playing', 'premium', 'playlist', 'update', 'fix', 'like', 'listen', 'use', 'don', 'doesn', 'ads', 'want', 'stop', 'good', 'phone', 'podcasts', 'really']"
30986,33228,2022-04-18 11:57:47,"Lots of add, needs premium to disable ads, PTL(Pay to listen)",1,0,,0,61,en,30770,"['app', 'songs', 'spotify', 'song', 'play', 'music', 'premium', 'just', 'listen', 'playing', 'playlist', 'want', 'like', 'don', 'phone', 'use', 'update', 'doesn', 've', 'stop', 'fix', 'time', 'work', 'ads', 'account']"
50576,52894,2022-02-12 16:08:58,Keeps deleting downloaded songs so I have to check and redownload them every day for the past 2 weeks,1,0,,0,101,en,50319,"['app', 'songs', 'spotify', 'song', 'play', 'music', 'premium', 'just', 'listen', 'playing', 'playlist', 'want', 'like', 'don', 'phone', 'use', 'update', 'doesn', 've', 'stop', 'fix', 'time', 'work', 'ads', 'account']"
32735,35031,2022-04-15 06:56:36,"Though song collection is very good but my complaint is that i paid Rs 389/- as 3month subscription to Spotify premium yet my account still displays Spotify free...When you have downloaded songs as premium account holder , you are not able to play them offline...then why should one go for Spotify premium ?",2,0,,0,307,en,32512,"['app', 'spotify', 'music', 'songs', 'play', 'song', 'just', 'time', 'playing', 'premium', 'playlist', 'update', 'fix', 'like', 'listen', 'use', 'don', 'doesn', 'ads', 'want', 'stop', 'good', 'phone', 'podcasts', 'really']"
45535,47846,2022-03-05 18:19:23,"This app does not care about people that download their music for offline listening. For some strange reason, Spotify won't let you see your downloaded music with a spotty internet connection. I give up. I'm just buying my music from now on.",1,0,,0,241,en,45288,"['app', 'spotify', 'music', 'songs', 'play', 'song', 'just', 'time', 'playing', 'premium', 'playlist', 'update', 'fix', 'like', 'listen', 'use', 'don', 'doesn', 'ads', 'want', 'stop', 'good', 'phone', 'podcasts', 'really']"
30495,32712,2022-04-19 12:01:52,"Not sure what is going on, but it pauses randomly and the display for the now playing never displays so I can't pause or FF or anything. 2stars bc it still plays, but if this doesn't get fixed I'm canceling my subscription. If I wanted my music to constantly pause I'd use YouTube.",2,1,,0,281,en,30283,"['app', 'songs', 'spotify', 'song', 'play', 'music', 'premium', 'just', 'listen', 'playing', 'playlist', 'want', 'like', 'don', 'phone', 'use', 'update', 'doesn', 've', 'stop', 'fix', 'time', 'work', 'ads', 'account']"
21791,23565,2022-05-10 15:55:36,"Tons of interface problems that still haven't been fixed. For instance some pages won't load at all without data, yet they should since I have premium.",1,0,,0,151,en,21642,"['app', 'spotify', 'music', 'songs', 'play', 'song', 'just', 'time', 'playing', 'premium', 'playlist', 'update', 'fix', 'like', 'listen', 'use', 'don', 'doesn', 'ads', 'want', 'stop', 'good', 'phone', 'podcasts', 'really']"
53867,56188,2022-02-01 15:07:54,Please spotify i love the app but i have a pc and a Phone and my to acounts are linked i can skip any time i want but on my fone i can only skip 6 times and lets sal i want to click on a song then i cant listen to that specifik one then there is other songs playing then the one i want to listen come on because i cant click on it put on pc i can pls fix it,2,0,,0,357,en,53606,"['app', 'spotify', 'music', 'songs', 'play', 'song', 'just', 'time', 'playing', 'premium', 'playlist', 'update', 'fix', 'like', 'listen', 'use', 'don', 'doesn', 'ads', 'want', 'stop', 'good', 'phone', 'podcasts', 'really']"
56683,59005,2022-01-23 17:22:26,"Without paying for this service it is garage. The ads are endless and they play the same ones over and over and the doorbell on the McDonald's ad makes my dog crazy. It's really not worth being able to hear a couple songs or part of a podcast and then you get this jarring, loud and annoying ad constantly interrupting your listening experience.",1,76,,0,345,en,56420,"['app', 'spotify', 'music', 'songs', 'play', 'song', 'just', 'time', 'playing', 'premium', 'playlist', 'update', 'fix', 'like', 'listen', 'use', 'don', 'doesn', 'ads', 'want', 'stop', 'good', 'phone', 'podcasts', 'really']"
13195,14411,2022-06-06 03:32:29,"App is crashing a lot , unable to use it.",1,2,,0,41,en,13092,"['play bar keeps', 'bar keeps disappearing', 'bar keeps', 'keeps disappearing', 'cuts won', 'end worst app', 'disappearing plays', 'disappearing plays apps', 'endless bugs', 'end worst', 'endless bugs music', 'cuts won pause', 'disappearing app keeps', 'crashing trash end', 'keeps crashing trash', 'freezes useless bugs', 'freezes useless', 'keeps disappearing app', 'crashing trash', 'crashing lot unable', 'lot unable use', 'won pause rubbish', 'useless bugs android', 'useless bugs', 'use app trash']"
45381,47692,2022-03-06 14:51:31,"It doesn't offer offline music playing, like what if i wish to listen to music , buy have no WiFi connection...",1,0,,0,111,en,45134,"['app', 'spotify', 'music', 'songs', 'play', 'song', 'just', 'time', 'playing', 'premium', 'playlist', 'update', 'fix', 'like', 'listen', 'use', 'don', 'doesn', 'ads', 'want', 'stop', 'good', 'phone', 'podcasts', 'really']"
9700,10659,2022-06-15 18:47:56,A fantastic app without many logging in and it access just perfect,1,0,,0,66,en,9625,"['app', 'songs', 'spotify', 'song', 'play', 'music', 'premium', 'just', 'listen', 'playing', 'playlist', 'want', 'like', 'don', 'phone', 'use', 'update', 'doesn', 've', 'stop', 'fix', 'time', 'work', 'ads', 'account']"
24846,26804,2022-05-01 17:56:56,Since they have updated it isn't the same anymore it doesn't let me pick a song that I want it make me do shuffle play and does one I don't even know,1,0,,0,149,en,24676,"['app', 'songs', 'spotify', 'song', 'play', 'music', 'premium', 'just', 'listen', 'playing', 'playlist', 'want', 'like', 'don', 'phone', 'use', 'update', 'doesn', 've', 'stop', 'fix', 'time', 'work', 'ads', 'account']"
47829,50144,2022-02-23 16:48:38,"The app is run by people that elevate the voices of bigots and rip off artists. I switched to Tidal. It has a vert similar interface and just as many songs, without the gratuitous use of the ""n"" word, referring to POC as apes, grotesque misogyny and objectification of women, public health misinformation, etc.",1,0,,0,310,en,47579,"['app', 'songs', 'spotify', 'song', 'play', 'music', 'premium', 'just', 'listen', 'playing', 'playlist', 'want', 'like', 'don', 'phone', 'use', 'update', 'doesn', 've', 'stop', 'fix', 'time', 'work', 'ads', 'account']"
37708,40010,2022-04-05 09:17:40,Unable to buy premium with any credit card. Customer support link is 404. Update: zero response from Spotify. Could this app possibly be worse? Yes. Inferior sound quality compared to other streaming services.,1,1,,0,209,en,37479,"['app', 'songs', 'spotify', 'song', 'play', 'music', 'premium', 'just', 'listen', 'playing', 'playlist', 'want', 'like', 'don', 'phone', 'use', 'update', 'doesn', 've', 'stop', 'fix', 'time', 'work', 'ads', 'account']"
2755,3026,2022-07-02 23:36:39,"Horrible experience. Ads middle songs. Middle my sleeping med. music. Wakes me up in shock, coz its super loud and out of context. Impossible to rewind the song or play again. Its like fnk app try to tell you how to listen to your music. Its pathetic. If there would be server, jumping in every 5 min in my coversation to promote menu unless i pay 5 bucks, id break his nose. These ones are hiding behind the screen and doing same thing. Downloaded evwrything elswhere. Vomit",1,0,,0,475,en,2736,"['app', 'spotify', 'music', 'songs', 'play', 'song', 'just', 'time', 'playing', 'premium', 'playlist', 'update', 'fix', 'like', 'listen', 'use', 'don', 'doesn', 'ads', 'want', 'stop', 'good', 'phone', 'podcasts', 'really']"
