level_0,index,Time_submitted,content,Rating,Total_thumbsup,Reply,sentiment,lengthContent,Language,reviewId,topics
46804,49116,2022-02-28 01:52:01,"I've had Spotify for many years and have thus far loved the app. But ever since a recent update my downloads have been randomly deleting themselves from my offline Playlist until I go back onto wifi and re-download them? Why is this happening Spotify? This is a concerning issue for a company with such a large revenue, you seriously can't fix a reasonably simple issue that didn't even exist before a recent update?? Please fix Spotify. I want to give you my money but you're giving no incentives.",3,16,,1,498,en,46555,"['app', 'songs', 'music', 'spotify', 'song', 'just', 'play', 'ads', 'like', 'listen', 'premium', 'playlist', 'good', 'don', 'great', 'use', 'fix', 'phone', 'playing', 'want', 'annoying', 'really', 'update', 'doesn', 'playlists']"
37881,40185,2022-04-04 09:43:21,"Nice app, I'm able to get all the songs I want ....only downside is that I can't use any of the songs on my playlist as Ringtone",3,0,,1,128,en,37652,"['app', 'songs', 'song', 'music', 'like', 'play', 'playlist', 'spotify', 'just', 'listen', 'playing', 'don', 'good', 'ads', 'fix', 'want', 'premium', 'time', 'really', 'love', 've', 'annoying', 'phone', 'listening', 'update']"
39119,41424,2022-03-29 13:02:13,Good for songs but it plays random songs that it thinks you like and you can't make it stop because it will continue playing those exact same songs you don't like,3,0,,1,162,en,38886,"['app', 'songs', 'music', 'spotify', 'song', 'just', 'play', 'ads', 'like', 'listen', 'premium', 'playlist', 'good', 'don', 'great', 'use', 'fix', 'phone', 'playing', 'want', 'annoying', 'really', 'update', 'doesn', 'playlists']"
5101,5619,2022-06-27 09:13:49,"Great price to have access to a lot of different media with good audio quality. My dislikes are that the app itself sometimes takes a while to run , even while you have premium the app while go haywire and sometimes won't let you listen to downloaded music offline All of this is fixible if you know how but what makes me upset is how much effort it sometimes takes to get listening parties to start working , it'd be easier to break into my neighbors house.",3,26,,1,458,en,5059,"['music offline', 'media good audio', 'media good', 'stream recommend people', 'makes upset effort', 'makes upset', 'luxury broke student', 'luxury broke', 'luxury', 'lot different media', 'lot different', 'working easier', 'listening parties start', 'use spotify especially', 'student income', 'student income inconvenience', 'times impossible spotify', 'know makes upset', 'know makes', 'hard ve', 'working easier break', 'inconvenience able', 'haywire won', 'haywire', 'haywire won let']"
35998,38298,2022-04-11 18:10:53,"It's better to have Spotify comparing to other music apps in your mobile.. We must agree.. It's a too good app for premium users. But, for others?!! You will be frustrated and tired by listening to their Ads.. Rated 3 stars only for that reason.. come on guys.. 2-3 continues ads between every 2 songs?!! Seriously?!! Hate the way you promote it ..",3,0,,1,348,en,35771,"['app', 'songs', 'song', 'music', 'like', 'play', 'playlist', 'spotify', 'just', 'listen', 'playing', 'don', 'good', 'ads', 'fix', 'want', 'premium', 'time', 'really', 'love', 've', 'annoying', 'phone', 'listening', 'update']"
27950,30079,2022-04-23 16:11:33,"Was fine until song previews got took away. I used to be able to tap on the cover on a song and it would play a short, maybe 10 second long part of the song. If I've never heard that song before or haven't listened to it in a while it would give me an idea of if I wanted to add that song to my Playlist. Just add it back, it was pointless to take it away.",3,6,,1,356,en,27751,"['app', 'songs', 'song', 'music', 'like', 'play', 'playlist', 'spotify', 'just', 'listen', 'playing', 'don', 'good', 'ads', 'fix', 'want', 'premium', 'time', 'really', 'love', 've', 'annoying', 'phone', 'listening', 'update']"
37323,39625,2022-04-07 07:25:27,"Been using spotify for a long time as a premium user and its always been great however lately it has become so buggy. It constantly crashes and stops midway through a song and then i need to reopen the app and press play again. The song then starts playing again but from the start and not where it left off. If this only happened once in a while it would be so annoying but its several times a day. The recent ""fix"" has only made it worse. Sort it out please and become a 5* app once more",3,34,,1,489,en,37095,"['app', 'songs', 'song', 'music', 'like', 'play', 'playlist', 'spotify', 'just', 'listen', 'playing', 'don', 'good', 'ads', 'fix', 'want', 'premium', 'time', 'really', 'love', 've', 'annoying', 'phone', 'listening', 'update']"
28671,30834,2022-04-22 00:41:29,"update: for some reason the option to block accounts isnt there anymore so thats a bummer. Im constantly paranoid that my account will be found by the people i dont want finding it. So that sucks :/ hopefully the app will still have the option to have private playlists remains. other than not being able to block profiles atm, the app works pretty well most of the time. i hardly have any issues",3,7,,1,396,en,28463,"['app', 'songs', 'music', 'spotify', 'song', 'just', 'play', 'ads', 'like', 'listen', 'premium', 'playlist', 'good', 'don', 'great', 'use', 'fix', 'phone', 'playing', 'want', 'annoying', 'really', 'update', 'doesn', 'playlists']"
43976,46287,2022-03-08 19:16:50,"As a pay as you go customer for my cellular network. I CANNOT AFFORD TO BURN DATA ON RE-DOWNLOADING 100 SOMETHING SONGS WHENEVER THIS APP CHOOSES TO HAVE A HICCUP. LIKE IT KICKED ME OFF WOULDNT LET ME LOG IN AGAIN, AND WHEN IT FINALLY LET ME LOG IN I LITERALLY HAD TO RE-LIKE ALL MY SONGS, THEN WHILST DOING THAT THE DAMN THING ALL OF A SUDDEN FOUND MY INFO(?) AND STARTED RE-DOWNLOADING MY ORIGINAL MUSIC COSTING HELLA DATA. LIKE. WTH I SWITCHED FROM YOUTUBE MUSIC FOR THIS?",3,0,,1,475,en,43731,"['app', 'songs', 'song', 'music', 'like', 'play', 'playlist', 'spotify', 'just', 'listen', 'playing', 'don', 'good', 'ads', 'fix', 'want', 'premium', 'time', 'really', 'love', 've', 'annoying', 'phone', 'listening', 'update']"
3919,4325,2022-06-30 02:25:42,My problem is that i chose a song and it sends me to another song I don't want and i am pretty sure that is for premium but seriosly premium to stop shuffling,3,0,,1,158,en,3890,"['app', 'songs', 'music', 'spotify', 'song', 'just', 'play', 'ads', 'like', 'listen', 'premium', 'playlist', 'good', 'don', 'great', 'use', 'fix', 'phone', 'playing', 'want', 'annoying', 'really', 'update', 'doesn', 'playlists']"
3669,4038,2022-06-30 16:53:59,"Premium user. Managed to somehow turn car mode back on in settings on my previous phone, now it's greyed out and there is no SAFE driving option. Horrible planning on their part to discontinue car mode before having a replacement ready. Another issue is shuffle, I'll have hours of music in a playlist and it still plays multiple songs from one artist. Also wish I was recommended better music, rarely find something new I like in Discover Weekly.",3,22,,1,447,en,3645,"['app', 'songs', 'song', 'music', 'like', 'play', 'playlist', 'spotify', 'just', 'listen', 'playing', 'don', 'good', 'ads', 'fix', 'want', 'premium', 'time', 'really', 'love', 've', 'annoying', 'phone', 'listening', 'update']"
16687,18113,2022-05-26 20:24:08,Out of pocket wit the bugs n crashes 🤕 change it asap I miss the ole spotify,3,0,,1,76,en,16564,"['app', 'songs', 'music', 'spotify', 'song', 'just', 'play', 'ads', 'like', 'listen', 'premium', 'playlist', 'good', 'don', 'great', 'use', 'fix', 'phone', 'playing', 'want', 'annoying', 'really', 'update', 'doesn', 'playlists']"
265,292,2022-07-08 21:23:51,"To tell you the truth guys I preferred Spotify Stations it's easier to customize playlists based on the individual artists. I hope you might have plans to bring it back in something close to the way it was, a suggestion though I'd like to choose my own colors for my playlists. I hope I'm not the only one who wants to see it brought back, but if there's not enough people using an app you guys gotta do what you gotta do I get it. Thanx for listening.",3,0,,1,452,en,264,"['app', 'songs', 'song', 'music', 'like', 'play', 'playlist', 'spotify', 'just', 'listen', 'playing', 'don', 'good', 'ads', 'fix', 'want', 'premium', 'time', 'really', 'love', 've', 'annoying', 'phone', 'listening', 'update']"
56868,59190,2022-01-22 22:00:15,"Great the first week and half and then wouldn't let me play, skip or search. Ads started popping up which would've been fine if the functionality had remained the same.",3,2,,1,168,en,56603,"['app', 'songs', 'song', 'music', 'like', 'play', 'playlist', 'spotify', 'just', 'listen', 'playing', 'don', 'good', 'ads', 'fix', 'want', 'premium', 'time', 'really', 'love', 've', 'annoying', 'phone', 'listening', 'update']"
34867,37166,2022-04-13 01:58:32,"Whatever you did with your last update SUCKS, i cant even listen to my device playlist because it make redownload it every time i want to and it still says ""16 tracks"" but inopen it up and ita just rabdom audio saves not yhe mysic i JUST downloaded from my email. Seriously howd you screw up someyhing so BASIC",3,0,,1,310,en,34641,"['app', 'songs', 'music', 'spotify', 'song', 'just', 'play', 'ads', 'like', 'listen', 'premium', 'playlist', 'good', 'don', 'great', 'use', 'fix', 'phone', 'playing', 'want', 'annoying', 'really', 'update', 'doesn', 'playlists']"
23348,25226,2022-05-06 02:00:46,I liked this at first because I got to pick my songs in my playlist. But lately the ads have been ridiculous. Every so often I have to listen to 5-7 ads between songs! I try to listen to music on my way home from work (I live pretty close) and don't end up getting to because I just listen the the ads the entire time so a rough estimate for the time of ads would be about 3-4 minutes of ads.,3,33,,1,392,en,23186,"['listen ads', 'live pretty', 'home work live', 'just listen ads', 'lately ads ridiculous', 'home work', 'liked got pick', 'listen ads entire', 'work live', 'live pretty close', 'minutes ads rate', 'music way home', 'pick songs playlist', 'playlist lately ads', 'pretty close', 'pretty close don', 'got pick songs', 'got pick', 'really bothering ads', 'way home work', 'way home', 'time rough estimate', 'time rough', 'time ads minutes', 'stars ads song']"
45764,48076,2022-03-04 16:53:35,Not work well when playing in two devices at the same time,3,0,,1,58,en,45517,"['app', 'songs', 'song', 'music', 'like', 'play', 'playlist', 'spotify', 'just', 'listen', 'playing', 'don', 'good', 'ads', 'fix', 'want', 'premium', 'time', 'really', 'love', 've', 'annoying', 'phone', 'listening', 'update']"
52755,55074,2022-02-05 07:08:36,"It is nice all of best songs are there, it is recommendable to other people",3,1,,1,75,en,52497,"['app', 'songs', 'music', 'spotify', 'song', 'just', 'play', 'ads', 'like', 'listen', 'premium', 'playlist', 'good', 'don', 'great', 'use', 'fix', 'phone', 'playing', 'want', 'annoying', 'really', 'update', 'doesn', 'playlists']"
25176,27150,2022-04-30 18:36:29,I haven't discovered my devuce's ability to play offline yet,3,0,,1,60,en,25003,"['app', 'songs', 'music', 'spotify', 'song', 'just', 'play', 'ads', 'like', 'listen', 'premium', 'playlist', 'good', 'don', 'great', 'use', 'fix', 'phone', 'playing', 'want', 'annoying', 'really', 'update', 'doesn', 'playlists']"
54146,56467,2022-01-31 16:35:50,Like everyone has pointed out the mobile free version port is terrible compared to the pc port but at this point I have to many playlists and can't switch,3,0,,1,154,en,53885,"['app', 'songs', 'music', 'spotify', 'song', 'just', 'play', 'ads', 'like', 'listen', 'premium', 'playlist', 'good', 'don', 'great', 'use', 'fix', 'phone', 'playing', 'want', 'annoying', 'really', 'update', 'doesn', 'playlists']"
18371,19927,2022-05-21 06:20:27,You are good but i think you need to improve on downloading system,3,0,,1,66,en,18242,"['app', 'songs', 'song', 'music', 'like', 'play', 'playlist', 'spotify', 'just', 'listen', 'playing', 'don', 'good', 'ads', 'fix', 'want', 'premium', 'time', 'really', 'love', 've', 'annoying', 'phone', 'listening', 'update']"
50213,52530,2022-02-14 07:15:08,"I love Spotify (I mainly use it on my laptop), but your mobile version sucks. I don't really care if the songs are automatically shuffled in a playlist or album, but what really bugs me is that after 2-3 songs in an album, the music player would start playing songs that aren't even on the album, such as Indian hip pop (which I don't even like!). Oh, and not only that, but when I search up a song and try to play it, some random song would play instead, which is really annoying! Please fix this!",3,0,,1,498,en,49957,"['app', 'songs', 'song', 'music', 'like', 'play', 'playlist', 'spotify', 'just', 'listen', 'playing', 'don', 'good', 'ads', 'fix', 'want', 'premium', 'time', 'really', 'love', 've', 'annoying', 'phone', 'listening', 'update']"
52747,55066,2022-02-05 07:35:50,Quite a good app also I'm not bothered by ads but when it gives two ad atta time it triggers me also the new option for sharing the lyrics isn't available on my device yet I've reinstalled and also updated it several times but that doesn't seems to do anything so I'd like y'all to take action on these things and overall I recommend it,3,5,,1,336,en,52489,"['app', 'songs', 'music', 'spotify', 'song', 'just', 'play', 'ads', 'like', 'listen', 'premium', 'playlist', 'good', 'don', 'great', 'use', 'fix', 'phone', 'playing', 'want', 'annoying', 'really', 'update', 'doesn', 'playlists']"
15163,16492,2022-05-31 01:43:29,"Everything was going good until the frikin update, when I play a song it plays a different song, even if it was a single song, so fix the update right now bro.",3,0,,1,159,en,15046,"['app', 'songs', 'music', 'spotify', 'song', 'just', 'play', 'ads', 'like', 'listen', 'premium', 'playlist', 'good', 'don', 'great', 'use', 'fix', 'phone', 'playing', 'want', 'annoying', 'really', 'update', 'doesn', 'playlists']"
10534,11571,2022-06-13 17:13:23,Its a great app but it's hard to use please I would like to suggest to change the playlist and make it like the one like on the likes on the library because it's very hard for me to play music and it irritates me because I can't play the full song when I click it it just play a few part of the song with irritates me more since music is where I go so I can relax or sleep too but all and all its a great app,3,2,,1,408,en,10453,"['app', 'songs', 'song', 'music', 'like', 'play', 'playlist', 'spotify', 'just', 'listen', 'playing', 'don', 'good', 'ads', 'fix', 'want', 'premium', 'time', 'really', 'love', 've', 'annoying', 'phone', 'listening', 'update']"
19356,20974,2022-05-18 04:59:21,Cant swipe left or right to queue or like a song on my liked songs page,3,0,,1,71,en,19220,"['app', 'songs', 'music', 'spotify', 'song', 'just', 'play', 'ads', 'like', 'listen', 'premium', 'playlist', 'good', 'don', 'great', 'use', 'fix', 'phone', 'playing', 'want', 'annoying', 'really', 'update', 'doesn', 'playlists']"
57051,59373,2022-01-22 06:10:42,It's good I'm using it but the thing I want is the download option just like make ur own playlist. So I could use it while being offline too,3,0,,1,140,en,56786,"['lite', 'wish chose song', 'real spotify', 'just like make', 'use offline choose', 'song lite version', 'just wish chose', 'version really better', 'like make ur', 'regretting download real', 'like regretting', 'like regretting download', 'lite better', 'lite better felt', 'lite version really', 'regretting download', 'hear playlist offline', 'want download option', 'make ur', 'using thing', 'playlist use offline', 'playlist offline paying', 'using thing want', 'play spotify lite', 'play good using']"
33262,35558,2022-04-14 17:08:28,"More bugs - why does it stop mid-song, why is there no play pause and skip option. This is honestly ridiculous. Please rectify as I get frequently fed up with it",3,2,,1,161,en,33039,"['app', 'songs', 'song', 'music', 'like', 'play', 'playlist', 'spotify', 'just', 'listen', 'playing', 'don', 'good', 'ads', 'fix', 'want', 'premium', 'time', 'really', 'love', 've', 'annoying', 'phone', 'listening', 'update']"
23984,25906,2022-05-04 06:29:55,"Decent selection of music that I like to listen to overall. Shuffle mode malfunctions on a monthly basis for no apparent reason, and the only solution is to delete and reinstall the app, plus redownload the playlists. Shuffle mode also weirdly plays certain songs more often than others in playlists, or it doesn't play some songs at all.",3,0,,1,338,en,23821,"['app', 'songs', 'song', 'music', 'like', 'play', 'playlist', 'spotify', 'just', 'listen', 'playing', 'don', 'good', 'ads', 'fix', 'want', 'premium', 'time', 'really', 'love', 've', 'annoying', 'phone', 'listening', 'update']"
39111,41416,2022-03-29 14:11:48,"3 stars, at first it was a 5 star rating. Very good at the start, excellent app indeed, but not too long it started glitching, i uninstalled and installed again, it worked fine. But now, only 3 stars, there's no repeat button on mobile, and no shuffle remover button at the bottom, I can't listen to the music i like. Please fix it.",3,8,,1,332,en,38878,"['app', 'songs', 'song', 'music', 'like', 'play', 'playlist', 'spotify', 'just', 'listen', 'playing', 'don', 'good', 'ads', 'fix', 'want', 'premium', 'time', 'really', 'love', 've', 'annoying', 'phone', 'listening', 'update']"
47684,49999,2022-02-24 08:17:42,"Downloaded playlist and titles often wont load in in offline mode, thats incredibly frustrating. otherwise its okey working, minor bugs and crashes.",3,1,,1,148,en,47434,"['working working chrome', 'downloaded playlist titles', 'features like delivering', 'widgets working working', 'frustrating okey', 'thats incredibly', 'glitch ads', 'glitch ads annoying', 'incredibly frustrating okey', 'widgets working', 'like delivering', 'like delivering random', 'lists change', 'working working', 'load offline mode', 'major bugs', 'major bugs basic', 'minor bugs crashes', 'mode thats', 'mode thats incredibly', 'newiaix', 'newiaix suggested', 'newiaix suggested lists', 'wont load', 'offline mode thats']"
45627,47939,2022-03-05 08:03:43,"Amazing platform overall but the app is really really problematic, very slow, crashes ever so often, needs so much improving.",3,0,,1,125,en,45380,"['app', 'songs', 'music', 'spotify', 'song', 'just', 'play', 'ads', 'like', 'listen', 'premium', 'playlist', 'good', 'don', 'great', 'use', 'fix', 'phone', 'playing', 'want', 'annoying', 'really', 'update', 'doesn', 'playlists']"
42559,44867,2022-03-14 15:01:23,"Y'all wanna bring back the ability to scroll through playlists songs rather than me having to swipe for like 5 minutes to go through over 4000 songs, please and thanks 😂😭",3,2,,1,170,en,42316,"['app', 'songs', 'music', 'spotify', 'song', 'just', 'play', 'ads', 'like', 'listen', 'premium', 'playlist', 'good', 'don', 'great', 'use', 'fix', 'phone', 'playing', 'want', 'annoying', 'really', 'update', 'doesn', 'playlists']"
18166,19706,2022-05-21 23:09:41,It's cool but it annoying that it adds songs to your playlist that you didn't add I really don't like that because you didn't add those songs to you playlist also it has too many adds like 3 Adds per song and you really can't enjoy it like that I may consider using a different app.,3,1,,1,282,en,18038,"['app', 'songs', 'song', 'music', 'like', 'play', 'playlist', 'spotify', 'just', 'listen', 'playing', 'don', 'good', 'ads', 'fix', 'want', 'premium', 'time', 'really', 'love', 've', 'annoying', 'phone', 'listening', 'update']"
39442,41747,2022-03-27 18:47:51,"As soon as my phone is locked for 2 minutes,the app stops🙄 why???????????? It's so irritating!!!!!!!",3,0,,1,100,en,39209,"['beeping', 'yot club listen', 'occasions', 'music worse listen', 'music worse', 'occasions accidentally', 'songs play try', 'minutes app stops', 'messed order annoying', 'soon phone', 'make asked really', 'make asked', 'soon phone locked', 'yot club', 'love thing make', 'love thing', 'locked minutes', 'locked minutes app', 'start using apple', 'literally add songs', 'literally add', 'stop pushing', 'occasions accidentally clicked', 'stop pushing shuffle', 'im gonna start']"
3469,3823,2022-07-01 04:46:15,Umm it was great before but currently there's too much ads and the limited skips are kinda annoying.... Overall it's pretty decent ( might be better idk ) compared to other music apps,3,0,,1,183,en,3445,"['limited skips kinda', 'frustrating fix stars', 'given stars subscribe', 'great currently ads', 'great service love', 'idk compared', 'idk compared music', 'kinda annoying overall', 'wow clunky', 'love lyrics feature', 'lyrics feature songs', 'mastercard', 'mastercard debit', 'mastercard debit card', 'music apps nice', 'overall pretty decent', 'fix stars great', 'feature songs wow', 'premium service mastercard', 'umm great currently', 'umm great', 'subscribe premium service', 'stars subscribe premium', 'stars subscribe', 'stars great service']"
56135,58457,2022-01-25 19:53:44,the app is alright it some times plays a song i dont want it to but i find it lil better then youtube music there are less ads so its cool i guess,3,0,,1,146,en,55872,"['app', 'songs', 'song', 'music', 'like', 'play', 'playlist', 'spotify', 'just', 'listen', 'playing', 'don', 'good', 'ads', 'fix', 'want', 'premium', 'time', 'really', 'love', 've', 'annoying', 'phone', 'listening', 'update']"
35773,38073,2022-04-12 02:38:31,"App keeps crashing, and i have the premium version",3,0,,1,50,en,35546,"['app', 'songs', 'music', 'spotify', 'song', 'just', 'play', 'ads', 'like', 'listen', 'premium', 'playlist', 'good', 'don', 'great', 'use', 'fix', 'phone', 'playing', 'want', 'annoying', 'really', 'update', 'doesn', 'playlists']"
56185,58507,2022-01-25 15:42:14,Coming to the update if i am taught to search a song then i have touch to the search then it is going to my homescreen plz check the problem .The app was amazing💖,3,0,,1,162,en,55922,"['app', 'songs', 'music', 'spotify', 'song', 'just', 'play', 'ads', 'like', 'listen', 'premium', 'playlist', 'good', 'don', 'great', 'use', 'fix', 'phone', 'playing', 'want', 'annoying', 'really', 'update', 'doesn', 'playlists']"
12175,13335,2022-06-09 07:29:57,Disappointing that this is the best music app right now,3,0,,1,55,en,12079,"['app', 'songs', 'song', 'music', 'like', 'play', 'playlist', 'spotify', 'just', 'listen', 'playing', 'don', 'good', 'ads', 'fix', 'want', 'premium', 'time', 'really', 'love', 've', 'annoying', 'phone', 'listening', 'update']"
9203,10122,2022-06-17 01:50:17,Spotify uses a lot of data ...way to much!!,3,0,,1,43,en,9129,"['app', 'songs', 'music', 'spotify', 'song', 'just', 'play', 'ads', 'like', 'listen', 'premium', 'playlist', 'good', 'don', 'great', 'use', 'fix', 'phone', 'playing', 'want', 'annoying', 'really', 'update', 'doesn', 'playlists']"
8572,9423,2022-06-18 15:00:58,To much ads. But the app is best. 3 stars because of ads.,3,0,,1,57,en,8504,"['app', 'songs', 'music', 'spotify', 'song', 'just', 'play', 'ads', 'like', 'listen', 'premium', 'playlist', 'good', 'don', 'great', 'use', 'fix', 'phone', 'playing', 'want', 'annoying', 'really', 'update', 'doesn', 'playlists']"
4760,5240,2022-06-28 03:03:01,"I love the app, but for some reason my music is skipping when played through my bluetooth earbuds. #Edit: Uninstalling and reinstalling the app fixed the problem.",3,5,,1,162,en,4722,"['app', 'songs', 'song', 'music', 'like', 'play', 'playlist', 'spotify', 'just', 'listen', 'playing', 'don', 'good', 'ads', 'fix', 'want', 'premium', 'time', 'really', 'love', 've', 'annoying', 'phone', 'listening', 'update']"
1172,1288,2022-07-06 19:49:48,It reduces my storage to be fully songs that I can make a playlist n play it online 💯,3,0,,1,85,en,1162,"['app', 'songs', 'song', 'music', 'like', 'play', 'playlist', 'spotify', 'just', 'listen', 'playing', 'don', 'good', 'ads', 'fix', 'want', 'premium', 'time', 'really', 'love', 've', 'annoying', 'phone', 'listening', 'update']"
18494,20056,2022-05-20 20:33:28,Phone app really needs a multiple choice option where we can choose multiple songs and add to a playlist.,3,0,,1,105,en,18365,"['app', 'songs', 'song', 'music', 'like', 'play', 'playlist', 'spotify', 'just', 'listen', 'playing', 'don', 'good', 'ads', 'fix', 'want', 'premium', 'time', 'really', 'love', 've', 'annoying', 'phone', 'listening', 'update']"
22208,24011,2022-05-09 11:08:36,Sometimes the app does not show the currently played music on screen. I tried restarting the app several times but that didn't fix it either. Had to clear the app's data to fix it,3,0,,1,179,en,22055,"['app', 'songs', 'song', 'music', 'like', 'play', 'playlist', 'spotify', 'just', 'listen', 'playing', 'don', 'good', 'ads', 'fix', 'want', 'premium', 'time', 'really', 'love', 've', 'annoying', 'phone', 'listening', 'update']"
45982,48294,2022-03-03 18:13:04,We need to have a friends activity like on the pc version and also needs a sort of messaging friends in the friends activity. Also needs to have musician profile without any label or manager.,3,1,"Hey! We're sorry to hear that. If you haven't tried reinstalling the app and restarting your device yet, we'd suggest giving these a go. If the issue persists, you can reach out to our support team at https://support.spotify.com/article/how-can-i-contact-spotify/ so they can take a closer look.",1,191,en,45734,"['surah', 'quran', 'friends activity', 'holy quran', 'holy', 'friends', 'activity', 'simple', 'listening song recommend', 'messaging friends friends', 'profile label', 'priority songs kind', 'priority songs', 'profile label manager', 'priority', 'play surah holy', 'play surah', 'manager ui', 'manager ui hard', 'needs sort messaging', 'pc version needs', 'messaging friends', 'option forcefully', 'musician profile label', 'need additional']"
5552,6110,2022-06-26 03:15:13,Spotify could you make it so that we can see our song and playlist just that playlist busily before you updated spotify piz??? It was good the way it was before you updated it.,3,0,,1,176,en,5508,"['app', 'songs', 'music', 'spotify', 'song', 'just', 'play', 'ads', 'like', 'listen', 'premium', 'playlist', 'good', 'don', 'great', 'use', 'fix', 'phone', 'playing', 'want', 'annoying', 'really', 'update', 'doesn', 'playlists']"
14091,15356,2022-06-03 11:43:59,The app is amazing but the adds are overwhelming! ( there are a lot),3,0,,1,68,en,13981,"['app amazing', 'amazing', 'quality podcasts', 'private playlists millions', 'premium account bit', 'number songs amazing', 'podcasts listen personal', 'podcasts infinite number', 'podcasts infinite', 'podcast episodes new', 'playlists millions songs', 'playlists millions', 'playlist suggestions played', 'quality podcasts infinite', 'played really happy', 'played really', 'phone think improve', 'phone think', 'personal specks make', 'personal specks', 'quality speed app', 'overwhelming lot enjoying', 'lots content', 'lots content features', 'lot enjoying']"
10582,11622,2022-06-13 14:59:25,It's was wonderful but i will give only three stars because ads was playing frequently before update there is no so much of ads but after update the ad was playing for every song one by one so i will give only three stars thank you for Spotify I hope that ads will be removed fastly,3,0,,1,282,en,10501,"['app', 'songs', 'song', 'music', 'like', 'play', 'playlist', 'spotify', 'just', 'listen', 'playing', 'don', 'good', 'ads', 'fix', 'want', 'premium', 'time', 'really', 'love', 've', 'annoying', 'phone', 'listening', 'update']"
52920,55239,2022-02-04 16:58:37,The app has gotten a lot more stable. It still occasionally starts an entire new episode while in the middle of listening to Joe Rogan's podcast. Glad to see some improvement.,3,1,,1,175,en,52661,"['app', 'songs', 'music', 'spotify', 'song', 'just', 'play', 'ads', 'like', 'listen', 'premium', 'playlist', 'good', 'don', 'great', 'use', 'fix', 'phone', 'playing', 'want', 'annoying', 'really', 'update', 'doesn', 'playlists']"
32179,34465,2022-04-16 02:37:59,"Please fix this app. It crush sometimes and player dissaper.. song still play but can not change song or pause music. When I listen music from my Bluetooth headset and shutdown them, music sometime start play by its own from my phone without active player.",3,1,,1,256,en,31956,"['start play phone', 'pause music listen', 'music bluetooth headset', 'pc lyrics', 'pc lyrics main', 'main account mobile', 'main acc pc', 'main acc', 'lyrics main account', 'lyrics main', 'lyrics login differen', 'lyrics login', 'phone active', 'phone active player', 'login main acc', 'login differen account', 'login differen', 'listen music bluetooth', 'play change song', 'headset shutdown music', 'headset shutdown', 'fix app crush', 'play phone active', 'feature lyrics login', 'player didn lyrics']"
31424,33685,2022-04-17 14:10:55,Getting frustrated.....keeps pausing and then plays than pause than plays...thinking about cancelling my subscription,3,0,,1,117,en,31207,"['app', 'songs', 'music', 'spotify', 'song', 'just', 'play', 'ads', 'like', 'listen', 'premium', 'playlist', 'good', 'don', 'great', 'use', 'fix', 'phone', 'playing', 'want', 'annoying', 'really', 'update', 'doesn', 'playlists']"
57258,59580,2022-01-21 13:20:26,"Update sucks, the song you play used to pop up at the bottom and you could click on it and get lyrics or cast to tv. Now it's gone, can't even hit play or pause. How do i undo the update? I loved spotify before this!",3,1,,1,216,en,56991,"['app', 'songs', 'song', 'music', 'like', 'play', 'playlist', 'spotify', 'just', 'listen', 'playing', 'don', 'good', 'ads', 'fix', 'want', 'premium', 'time', 'really', 'love', 've', 'annoying', 'phone', 'listening', 'update']"
23360,25239,2022-05-06 01:16:17,Have alot of trouble with Bluetooth. Also keep dropping out.,3,0,,1,60,en,23198,"['volume level', 'level', 'stereo', 'installed new stereo', 'level annoying', 'level way higher', 'level way', 'months removed', 'months removed supported', 'music stereo', 'music stereo anymore', 'new stereo', 'new stereo truck', 'level annoying hope', 'removed supported', 'removed supported systems', 'song volume', 'installed new', 'hope fixed alot', 'stereo anymore', 'way higher song', 'volume level way', 'volume level annoying', 'truck spotify worked', 'truck spotify']"
34714,37013,2022-04-13 07:18:54,With the newest update the app doesn't run consistant on my S20 anymore. the currently playing banner is often missing and the playback stops periodically for a couple of seconds.,3,1,,1,179,en,34489,"['missing playback', 'doesn run consistant', 'doesn song happens', 'email music', 'email music stop', 'functionality time text', 'happens connected blue', 'just suddenly stop', 'lately connects', 'lately connects car', 'loses functionality', 'loses functionality time', 'missing playback stops', 'music disappears', 'music disappears lately', 'music just suddenly', 'new update music', 'newest update app', 'periodically couple', 'periodically couple seconds', 'phone update app', 'playback stops periodically', 'playing banner', 'does work correctly', 'disappears lately connects']"
13871,15126,2022-06-04 01:39:56,Works poorly with Android 12 on Samsung. Plays in background with no way to stop.,3,0,,1,81,en,13762,"['android tv', 'bluetooth', 'samsung', 'android', 'desktop app work', 'wired doesn communicate', 'drops connection bluetooth', 'wired doesn', 'fine updated', 'ultra impressed', 'wired', 'impressed drops', 'doesn communicate bluetooth', 'works poorly android', 'wifi works poorly', 'impressed drops connection', 'wifi works', 'isn working wifi', 'way stop working', 'lyrics showing s9', 'music stops bluetooth', 'keeps cutting won', 'visible player samsung', 'player samsung', 'player samsung s10']"
25737,27735,2022-04-28 21:49:17,Unable to see the current song playing on the lock screen and in app. Literally can't fast forward or rewind songs since there is no way to see what I'm listening to,3,2,,1,165,en,25560,"['app', 'songs', 'song', 'music', 'like', 'play', 'playlist', 'spotify', 'just', 'listen', 'playing', 'don', 'good', 'ads', 'fix', 'want', 'premium', 'time', 'really', 'love', 've', 'annoying', 'phone', 'listening', 'update']"
