level_0,index,Time_submitted,content,score,Total_thumbsup,Reply,sentiment,lengthContent,Language,scoreSA,reviewId,topics
655,660,2022-07-08 00:38:48,"Best app to listen to music, unfortunately some of the rarest song & artist that i was looking forward to listen sometime not available 😢",4,0,,2,137,en,3,6976,"['app', 'music', 'songs', 'good', 'spotify', 'song', 'great', 'like', 'ads', 'just', 'love', 'play', 'premium', 'listen', 'really', 'playlist', 'don', 'want', 'use', 'time', 'annoying', 'great app', 'problem', 'playlists', 'stars']"
45392,45646,2022-03-05 05:55:34,I love this app. It'd have a five star rating from me if it didn't have so many adds when you don't have premium,4,0,,2,112,en,3,20960,"['app', 'music', 'songs', 'good', 'spotify', 'song', 'great', 'like', 'ads', 'just', 'love', 'play', 'premium', 'listen', 'really', 'playlist', 'don', 'want', 'use', 'time', 'annoying', 'great app', 'problem', 'playlists', 'stars']"
35897,36133,2022-04-11 13:38:12,"Other than random bugs ,this is my go to music player",4,1,,2,53,en,3,7518,"['app', 'music', 'songs', 'good', 'spotify', 'song', 'great', 'like', 'ads', 'just', 'love', 'play', 'premium', 'listen', 'really', 'playlist', 'don', 'want', 'use', 'time', 'annoying', 'great app', 'problem', 'playlists', 'stars']"
35879,36115,2022-04-11 14:38:22,Slider for genre is broken in liked folder. This is annoying because really only use my liked folder.,4,1,,2,101,en,3,15881,"['app', 'music', 'songs', 'good', 'spotify', 'song', 'great', 'like', 'ads', 'just', 'love', 'play', 'premium', 'listen', 'really', 'playlist', 'don', 'want', 'use', 'time', 'annoying', 'great app', 'problem', 'playlists', 'stars']"
26551,26745,2022-04-26 14:55:04,"This is nice app for songs, its really amazing😊",4,0,,2,47,en,3,17381,"['app', 'music', 'songs', 'spotify', 'good', 'song', 'like', 'ads', 'love', 'great', 'just', 'premium', 'playlist', 'play', 'listen', 'don', 'really', 'use', 'add', 'want', 'problem', 'playing', 'listening', 'good app', 'fix']"
46728,46983,2022-02-27 10:39:25,A very good app but lately the music quality is a bit degraded so giving 4 stars but love it overall.,4,0,,2,101,en,3,20283,"['app', 'music', 'songs', 'spotify', 'good', 'song', 'like', 'ads', 'love', 'great', 'just', 'premium', 'playlist', 'play', 'listen', 'don', 'really', 'use', 'add', 'want', 'problem', 'playing', 'listening', 'good app', 'fix']"
34438,34673,2022-04-13 08:40:03,"Awesome until I realized that it says ""Music without ads"" which is super sneaky and means that you get ads when you listen to podcasts and it's HECKIN rude",4,0,,2,155,en,3,9134,"['app', 'music', 'songs', 'good', 'spotify', 'song', 'great', 'like', 'ads', 'just', 'love', 'play', 'premium', 'listen', 'really', 'playlist', 'don', 'want', 'use', 'time', 'annoying', 'great app', 'problem', 'playlists', 'stars']"
40726,40972,2022-03-21 22:49:05,"Great variety. Easy to use, save, create Playlist, etc. The commercials can be long but I could also pay for the premium.",4,1,,2,121,en,3,3631,"['app', 'music', 'songs', 'good', 'spotify', 'song', 'great', 'like', 'ads', 'just', 'love', 'play', 'premium', 'listen', 'really', 'playlist', 'don', 'want', 'use', 'time', 'annoying', 'great app', 'problem', 'playlists', 'stars']"
48177,48433,2022-02-21 03:28:40,The ads come up after each songs and I'd prefer spotify to have lyrics. Besides that it's great. ☺🙏,4,0,,2,99,en,3,6655,"['app', 'music', 'songs', 'spotify', 'good', 'song', 'like', 'ads', 'love', 'great', 'just', 'premium', 'playlist', 'play', 'listen', 'don', 'really', 'use', 'add', 'want', 'problem', 'playing', 'listening', 'good app', 'fix']"
47011,47266,2022-02-26 04:05:29,I love It But all of a sudden I would Listen to my music and that It would pause all of a sudden and I would have to Into the app and have to reset the song.,4,0,,2,157,en,3,20382,"['app', 'music', 'songs', 'spotify', 'good', 'song', 'like', 'ads', 'love', 'great', 'just', 'premium', 'playlist', 'play', 'listen', 'don', 'really', 'use', 'add', 'want', 'problem', 'playing', 'listening', 'good app', 'fix']"
20077,20223,2022-05-15 14:55:42,Well never actually written a review for any app I think Spotify is cool but I hate the fact that I can't play a single song without using the playlist,4,0,,2,151,en,3,15632,"['app', 'music', 'songs', 'spotify', 'good', 'song', 'like', 'ads', 'love', 'great', 'just', 'premium', 'playlist', 'play', 'listen', 'don', 'really', 'use', 'add', 'want', 'problem', 'playing', 'listening', 'good app', 'fix']"
17302,17435,2022-05-24 11:00:44,"Dear Spotify, I think Telugu movie music is incomplete without the songs from the movies ""Sagarasangamam, Seethakokachiluka, Meghasandesam, Sithara, Kokilamma"". Why don't you add these to your music? Why????",4,0,,2,207,en,3,5693,"['app', 'music', 'songs', 'spotify', 'good', 'song', 'like', 'ads', 'love', 'great', 'just', 'premium', 'playlist', 'play', 'listen', 'don', 'really', 'use', 'add', 'want', 'problem', 'playing', 'listening', 'good app', 'fix']"
2484,2499,2022-07-03 15:35:55,My experience there is really good app I like the spotify I am the full enjoy,4,0,,2,77,en,3,10488,"['app', 'music', 'songs', 'good', 'spotify', 'song', 'great', 'like', 'ads', 'just', 'love', 'play', 'premium', 'listen', 'really', 'playlist', 'don', 'want', 'use', 'time', 'annoying', 'great app', 'problem', 'playlists', 'stars']"
17564,17698,2022-05-23 15:12:11,Overall really good. Only annoying when you want to play something once and have to listen to a bunch of other stuff first.,4,0,,2,123,en,3,5528,"['app', 'music', 'songs', 'good', 'spotify', 'song', 'great', 'like', 'ads', 'just', 'love', 'play', 'premium', 'listen', 'really', 'playlist', 'don', 'want', 'use', 'time', 'annoying', 'great app', 'problem', 'playlists', 'stars']"
50046,50306,2022-02-13 20:23:32,"Its a pity that without premium there are this many ads... but if you dont really mind them its a real vibe using spotify with lost of artists, even Hungarian ones.",4,0,,2,164,en,3,12595,"['app', 'music', 'songs', 'spotify', 'good', 'song', 'like', 'ads', 'love', 'great', 'just', 'premium', 'playlist', 'play', 'listen', 'don', 'really', 'use', 'add', 'want', 'problem', 'playing', 'listening', 'good app', 'fix']"
28763,28979,2022-04-21 13:25:47,Best application for listening song,4,0,,2,35,en,3,14729,"['app', 'music', 'songs', 'spotify', 'good', 'song', 'like', 'ads', 'love', 'great', 'just', 'premium', 'playlist', 'play', 'listen', 'don', 'really', 'use', 'add', 'want', 'problem', 'playing', 'listening', 'good app', 'fix']"
22932,23101,2022-05-06 16:58:50,"Hi, I'm having a little bit of an issue, why does my next, pause, button keep disappearing? It's frustrating a little bit. And this just started like a few weeks ago, before it never happened! What's going on with this? Thanks in advance.",4,0,,2,238,en,3,14061,"['app', 'music', 'songs', 'spotify', 'good', 'song', 'like', 'ads', 'love', 'great', 'just', 'premium', 'playlist', 'play', 'listen', 'don', 'really', 'use', 'add', 'want', 'problem', 'playing', 'listening', 'good app', 'fix']"
5580,5625,2022-06-25 22:47:57,This is an awesome app its so easy to use.Ive been using this app for a while now but there IS one problem...when u create a Playlist they add random songs and play it which sometimes just ruins the vibe,4,0,,2,203,en,3,3724,"['app', 'music', 'songs', 'good', 'spotify', 'song', 'great', 'like', 'ads', 'just', 'love', 'play', 'premium', 'listen', 'really', 'playlist', 'don', 'want', 'use', 'time', 'annoying', 'great app', 'problem', 'playlists', 'stars']"
19836,19979,2022-05-16 08:15:45,"Very solid app. Recently lots of issues with freezing and not loading albums/playlists at all, requires a force stop to work again.",4,0,,2,131,en,3,25469,"['app', 'music', 'songs', 'good', 'spotify', 'song', 'great', 'like', 'ads', 'just', 'love', 'play', 'premium', 'listen', 'really', 'playlist', 'don', 'want', 'use', 'time', 'annoying', 'great app', 'problem', 'playlists', 'stars']"
14281,14400,2022-06-02 11:15:03,Yes... It's really very useful for music lovers..I like it ..Thanks.,4,0,,2,68,en,3,8878,"['app', 'music', 'songs', 'good', 'spotify', 'song', 'great', 'like', 'ads', 'just', 'love', 'play', 'premium', 'listen', 'really', 'playlist', 'don', 'want', 'use', 'time', 'annoying', 'great app', 'problem', 'playlists', 'stars']"
43671,43924,2022-03-08 19:34:49,"I've been a premium user for over a decade now and use it constantly. It looks like they FINALLY stopped bombarding us paying users with pop-ups! Hallelujah! Hopefully I didn't jinx it or call that too soon. Sometimes it gets buggy, and I'm still waiting for a way to set an alarm/autoplay and timer. Today, it randomly logged my phone out, refused to login with Facebook or email, then randomly logged me into a family members account instead. So frustrating!",4,84,,2,460,en,3,24223,"['app', 'music', 'songs', 'good', 'spotify', 'song', 'great', 'like', 'ads', 'just', 'love', 'play', 'premium', 'listen', 'really', 'playlist', 'don', 'want', 'use', 'time', 'annoying', 'great app', 'problem', 'playlists', 'stars']"
28,28,2022-07-09 12:26:04,Everything is perfect... Just Add Light Theme,4,0,,2,45,en,3,26584,"['app', 'music', 'songs', 'spotify', 'good', 'song', 'like', 'ads', 'love', 'great', 'just', 'premium', 'playlist', 'play', 'listen', 'don', 'really', 'use', 'add', 'want', 'problem', 'playing', 'listening', 'good app', 'fix']"
7960,8029,2022-06-19 23:30:07,"It's the made for you list, it just repeats every song I liked, and also it's recommendation kinda bad too, I can't seem to find new songs I hardly find one every week I sure am picky but SoundCloud recommendations better",4,0,,2,221,en,3,18443,"['app', 'music', 'songs', 'spotify', 'good', 'song', 'like', 'ads', 'love', 'great', 'just', 'premium', 'playlist', 'play', 'listen', 'don', 'really', 'use', 'add', 'want', 'problem', 'playing', 'listening', 'good app', 'fix']"
52322,52585,2022-02-05 18:05:25,"Music selection is awesome, but they really push Premium on you and you can't pick any song in your Playlist on your phone. Yo can only play shuffle mode.",4,1,,2,154,en,3,30030,"['app', 'music', 'songs', 'good', 'spotify', 'song', 'great', 'like', 'ads', 'just', 'love', 'play', 'premium', 'listen', 'really', 'playlist', 'don', 'want', 'use', 'time', 'annoying', 'great app', 'problem', 'playlists', 'stars']"
53980,54246,2022-01-31 09:17:18,"Improve your search engine and get rid of those annoying ""buy premium now""",4,0,,2,74,en,3,31821,"['app', 'music', 'songs', 'good', 'spotify', 'song', 'great', 'like', 'ads', 'just', 'love', 'play', 'premium', 'listen', 'really', 'playlist', 'don', 'want', 'use', 'time', 'annoying', 'great app', 'problem', 'playlists', 'stars']"
16137,16267,2022-05-28 04:17:58,"I love the design and the delivery. I just realised it compatible with my Google Mini Home, and booom, its fun 😄 time.",4,0,,2,118,en,3,922,"['app', 'music', 'songs', 'spotify', 'good', 'song', 'like', 'ads', 'love', 'great', 'just', 'premium', 'playlist', 'play', 'listen', 'don', 'really', 'use', 'add', 'want', 'problem', 'playing', 'listening', 'good app', 'fix']"
31654,31884,2022-04-16 15:30:32,Cryptic campfire is best podcast ever and anyone who thinks otherwise is mentally ill but I really wish there was a feature where you could restart a play list,4,0,,2,159,en,3,1101,"['app', 'music', 'songs', 'spotify', 'good', 'song', 'like', 'ads', 'love', 'great', 'just', 'premium', 'playlist', 'play', 'listen', 'don', 'really', 'use', 'add', 'want', 'problem', 'playing', 'listening', 'good app', 'fix']"
11946,12047,2022-06-09 14:35:18,"A very good application for streaming music, obviously with ads without premium",4,0,,2,79,en,3,10297,"['app', 'music', 'songs', 'spotify', 'good', 'song', 'like', 'ads', 'love', 'great', 'just', 'premium', 'playlist', 'play', 'listen', 'don', 'really', 'use', 'add', 'want', 'problem', 'playing', 'listening', 'good app', 'fix']"
26265,26458,2022-04-27 06:08:37,I love spotify i use a lot sometimes it glitches i just reinstall it and it works fine but other than that i would highly recomend,4,0,,2,130,en,3,25024,"['app', 'music', 'songs', 'spotify', 'good', 'song', 'like', 'ads', 'love', 'great', 'just', 'premium', 'playlist', 'play', 'listen', 'don', 'really', 'use', 'add', 'want', 'problem', 'playing', 'listening', 'good app', 'fix']"
8761,8836,2022-06-17 23:15:43,"I'm using this app for many years now and it has become one of my most used services ever. Nothing gets close to Spotify's convinience and ease of use. I couldn't live without it anymore. I espacially love the huge library of music. No other service gets close to that. And the discoverability of new music on Spotify is unmatched, too. But pls, work on the following! Pls, -fix Spotify rewind (didn't run on my old device) -release spotify HIFI in the EU! (I need high res badly) Thank you! :)",4,30,,2,494,en,3,13331,"['app', 'music', 'songs', 'good', 'spotify', 'song', 'great', 'like', 'ads', 'just', 'love', 'play', 'premium', 'listen', 'really', 'playlist', 'don', 'want', 'use', 'time', 'annoying', 'great app', 'problem', 'playlists', 'stars']"
19811,19954,2022-05-16 09:58:46,A really good app to be sure but why does the interface change occasionally,4,0,,2,75,en,3,27877,"['app', 'music', 'songs', 'spotify', 'good', 'song', 'like', 'ads', 'love', 'great', 'just', 'premium', 'playlist', 'play', 'listen', 'don', 'really', 'use', 'add', 'want', 'problem', 'playing', 'listening', 'good app', 'fix']"
28573,28788,2022-04-21 19:05:55,Very good app Good music quality overall 4 stars,4,0,,2,48,en,3,31220,"['app', 'music', 'songs', 'spotify', 'good', 'song', 'like', 'ads', 'love', 'great', 'just', 'premium', 'playlist', 'play', 'listen', 'don', 'really', 'use', 'add', 'want', 'problem', 'playing', 'listening', 'good app', 'fix']"
48848,49104,2022-02-18 14:27:56,Very good for listening to music with.,4,0,,2,38,en,3,23439,"['app', 'music', 'songs', 'spotify', 'good', 'song', 'like', 'ads', 'love', 'great', 'just', 'premium', 'playlist', 'play', 'listen', 'don', 'really', 'use', 'add', 'want', 'problem', 'playing', 'listening', 'good app', 'fix']"
19589,19731,2022-05-16 23:05:24,I like this app there are a lot of options but if you don't have premium the are ads.,4,0,,2,85,en,3,16874,"['app', 'music', 'songs', 'spotify', 'good', 'song', 'like', 'ads', 'love', 'great', 'just', 'premium', 'playlist', 'play', 'listen', 'don', 'really', 'use', 'add', 'want', 'problem', 'playing', 'listening', 'good app', 'fix']"
1813,1823,2022-07-05 08:42:48,Good UI but too much ads. Mostly cringe ads.,4,0,,2,44,en,3,11023,"['app', 'music', 'songs', 'spotify', 'good', 'song', 'like', 'ads', 'love', 'great', 'just', 'premium', 'playlist', 'play', 'listen', 'don', 'really', 'use', 'add', 'want', 'problem', 'playing', 'listening', 'good app', 'fix']"
56933,57205,2022-01-21 17:10:00,"I love spotify and have used it for as long as I can remember, but I hate not being able too chose a song without shuffling. It mamkes it frustrating and sucks when im really in the mood for a specific song. Please fix this. Then many other people and I will give 5 stars.",4,9,,2,272,en,3,4619,"['app', 'music', 'songs', 'spotify', 'good', 'song', 'like', 'ads', 'love', 'great', 'just', 'premium', 'playlist', 'play', 'listen', 'don', 'really', 'use', 'add', 'want', 'problem', 'playing', 'listening', 'good app', 'fix']"
2059,2070,2022-07-04 17:17:26,its good but I don't like the fact ive to pay to choose what song i can listin too,4,0,,2,82,en,3,27963,"['app', 'music', 'songs', 'spotify', 'good', 'song', 'like', 'ads', 'love', 'great', 'just', 'premium', 'playlist', 'play', 'listen', 'don', 'really', 'use', 'add', 'want', 'problem', 'playing', 'listening', 'good app', 'fix']"
22298,22459,2022-05-08 15:02:54,It's very good than the gaana app that i have tried so far...gaana app has sooooo much of adds and it has a little amount less than that....liked it ...can't give 5 stars because it sometimes dont connect to my airpods and I can't listen anything...then again have to disconnect and connect it..but overall very useful..oh! I can also listen to my favourite podcasts (review without premium membership).,4,0,,2,403,en,3,33367,"['app', 'music', 'songs', 'good', 'spotify', 'song', 'great', 'like', 'ads', 'just', 'love', 'play', 'premium', 'listen', 'really', 'playlist', 'don', 'want', 'use', 'time', 'annoying', 'great app', 'problem', 'playlists', 'stars']"
50305,50566,2022-02-12 17:06:46,The app has been working flawlessly for a while. Since the latest update on February 8th 2022 the wifi connectivity to my Samsung hw-q90r soundbar does not work anymore which is very unfortunate. I hope this can get solved or reverted in some way since before it has been working great for over a year,4,3,,2,301,en,3,19592,"['app', 'music', 'songs', 'spotify', 'good', 'song', 'like', 'ads', 'love', 'great', 'just', 'premium', 'playlist', 'play', 'listen', 'don', 'really', 'use', 'add', 'want', 'problem', 'playing', 'listening', 'good app', 'fix']"
42752,43003,2022-03-12 12:45:49,But the premium ads just ruin the vibe after a long stressful day 😪,4,0,,2,67,en,3,20163,"['app', 'music', 'songs', 'good', 'spotify', 'song', 'great', 'like', 'ads', 'just', 'love', 'play', 'premium', 'listen', 'really', 'playlist', 'don', 'want', 'use', 'time', 'annoying', 'great app', 'problem', 'playlists', 'stars']"
3681,3704,2022-06-30 15:14:12,Why is there no repeat button???,4,0,,2,32,en,3,11547,"['app', 'music', 'songs', 'spotify', 'good', 'song', 'like', 'ads', 'love', 'great', 'just', 'premium', 'playlist', 'play', 'listen', 'don', 'really', 'use', 'add', 'want', 'problem', 'playing', 'listening', 'good app', 'fix']"
41499,41746,2022-03-18 14:11:13,"It's great, it just sucks when you become broke ASF &can't listen to your playlist or any of the songs you liked 😒",4,0,,2,114,en,3,255,"['app', 'music', 'songs', 'good', 'spotify', 'song', 'great', 'like', 'ads', 'just', 'love', 'play', 'premium', 'listen', 'really', 'playlist', 'don', 'want', 'use', 'time', 'annoying', 'great app', 'problem', 'playlists', 'stars']"
49625,49884,2022-02-15 14:17:27,"Great app, great music, love the weekly custom play lists but only negative thing is the pop aps if it not a primum user",4,0,,2,120,en,3,32346,"['app', 'music', 'songs', 'good', 'spotify', 'song', 'great', 'like', 'ads', 'just', 'love', 'play', 'premium', 'listen', 'really', 'playlist', 'don', 'want', 'use', 'time', 'annoying', 'great app', 'problem', 'playlists', 'stars']"
1845,1855,2022-07-05 06:29:27,Everything great other than the equalizer menu should be accessible on the homepage snd the app has some bad optimization or something because it opens super slow.,4,0,,2,163,en,3,19552,"['app', 'music', 'songs', 'spotify', 'good', 'song', 'like', 'ads', 'love', 'great', 'just', 'premium', 'playlist', 'play', 'listen', 'don', 'really', 'use', 'add', 'want', 'problem', 'playing', 'listening', 'good app', 'fix']"
8634,8708,2022-06-18 07:34:41,Pretty good app overall can be a little slow sometimes like when I'm in the car it takes a while for songs to load when there downloaded and u have to have internet to look at the lyrics even if the song is down loaded 😆 lol,4,0,,2,224,en,3,26985,"['app', 'music', 'songs', 'spotify', 'good', 'song', 'like', 'ads', 'love', 'great', 'just', 'premium', 'playlist', 'play', 'listen', 'don', 'really', 'use', 'add', 'want', 'problem', 'playing', 'listening', 'good app', 'fix']"
46605,46859,2022-02-27 20:14:45,Great app for streaming music but poor playlisting. Some playlists like Today's Top hits have old songs or songs that are not even hits Haven't really had time to check out the podcasts,4,0,,2,185,en,3,8448,"['app', 'music', 'songs', 'spotify', 'good', 'song', 'like', 'ads', 'love', 'great', 'just', 'premium', 'playlist', 'play', 'listen', 'don', 'really', 'use', 'add', 'want', 'problem', 'playing', 'listening', 'good app', 'fix']"
51624,51886,2022-02-08 00:41:48,"Always dependable music, Spotify is always there keeping you entertained.",4,0,,2,73,en,3,17429,"['app', 'music', 'songs', 'spotify', 'good', 'song', 'like', 'ads', 'love', 'great', 'just', 'premium', 'playlist', 'play', 'listen', 'don', 'really', 'use', 'add', 'want', 'problem', 'playing', 'listening', 'good app', 'fix']"
4433,4467,2022-06-28 18:33:06,So far it's okay we'll just grab more later when it starts playing a list of songs that I really like,4,0,,2,101,en,3,8,"['app', 'music', 'songs', 'spotify', 'good', 'song', 'like', 'ads', 'love', 'great', 'just', 'premium', 'playlist', 'play', 'listen', 'don', 'really', 'use', 'add', 'want', 'problem', 'playing', 'listening', 'good app', 'fix']"
41147,41393,2022-03-20 00:05:01,"Still plays ads, but it does a good job with playlists and recommendations.",4,1,,2,75,en,3,22652,"['app', 'music', 'songs', 'good', 'spotify', 'song', 'great', 'like', 'ads', 'just', 'love', 'play', 'premium', 'listen', 'really', 'playlist', 'don', 'want', 'use', 'time', 'annoying', 'great app', 'problem', 'playlists', 'stars']"
40902,41148,2022-03-21 02:33:33,Good app but album downloads are getting redownloaded every time when open spotify,4,0,,2,82,en,3,304,"['app', 'music', 'songs', 'good', 'spotify', 'song', 'great', 'like', 'ads', 'just', 'love', 'play', 'premium', 'listen', 'really', 'playlist', 'don', 'want', 'use', 'time', 'annoying', 'great app', 'problem', 'playlists', 'stars']"
46762,47017,2022-02-27 05:54:10,"Really cool just that.. with out data it's useless and any song you download don't enter your phone memory,it just stay at the app...",4,0,,2,133,en,3,28116,"['app', 'music', 'songs', 'spotify', 'good', 'song', 'like', 'ads', 'love', 'great', 'just', 'premium', 'playlist', 'play', 'listen', 'don', 'really', 'use', 'add', 'want', 'problem', 'playing', 'listening', 'good app', 'fix']"
43108,43359,2022-03-10 18:39:41,"by far the best app to listen to music on the ads piss me off tho, also ive accidentally skipped songs before and i feel like there should be some feature where u gotta double press the skip, almost as a confirm. but overall, good app",4,1,,2,234,en,3,11226,"['app', 'music', 'songs', 'good', 'spotify', 'song', 'great', 'like', 'ads', 'just', 'love', 'play', 'premium', 'listen', 'really', 'playlist', 'don', 'want', 'use', 'time', 'annoying', 'great app', 'problem', 'playlists', 'stars']"
5697,5743,2022-06-25 14:39:59,How can u play the song without cellular data,4,0,,2,45,en,3,6119,"['app', 'music', 'songs', 'good', 'spotify', 'song', 'great', 'like', 'ads', 'just', 'love', 'play', 'premium', 'listen', 'really', 'playlist', 'don', 'want', 'use', 'time', 'annoying', 'great app', 'problem', 'playlists', 'stars']"
6898,6957,2022-06-22 14:44:43,Excellent Online Music Platform....... And it also needs some improvements... Overall I loved it....,4,0,,2,100,en,3,11036,"['app', 'music', 'songs', 'spotify', 'good', 'song', 'like', 'ads', 'love', 'great', 'just', 'premium', 'playlist', 'play', 'listen', 'don', 'really', 'use', 'add', 'want', 'problem', 'playing', 'listening', 'good app', 'fix']"
42949,43200,2022-03-11 15:19:02,its work really great as a premium member but sometime when u pause the music n leave it to pause when u want to do something else it dissapear at the above thingy when it have noti. (android),4,1,,2,192,en,3,489,"['app', 'music', 'songs', 'spotify', 'good', 'song', 'like', 'ads', 'love', 'great', 'just', 'premium', 'playlist', 'play', 'listen', 'don', 'really', 'use', 'add', 'want', 'problem', 'playing', 'listening', 'good app', 'fix']"
6420,6472,2022-06-23 18:00:34,It is a really good app but the ads get on my nerves but i dont want to pay for a music app,4,0,,2,91,en,3,30971,"['app', 'music', 'songs', 'spotify', 'good', 'song', 'like', 'ads', 'love', 'great', 'just', 'premium', 'playlist', 'play', 'listen', 'don', 'really', 'use', 'add', 'want', 'problem', 'playing', 'listening', 'good app', 'fix']"
55252,55521,2022-01-27 19:06:58,Could be better auto playlist never seem to be updated.,4,0,,2,55,en,3,14115,"['app', 'music', 'songs', 'spotify', 'good', 'song', 'like', 'ads', 'love', 'great', 'just', 'premium', 'playlist', 'play', 'listen', 'don', 'really', 'use', 'add', 'want', 'problem', 'playing', 'listening', 'good app', 'fix']"
26821,27016,2022-04-26 00:31:48,Sure I've been using Spotify for a while now. It's good but there needs to be more skips. Not to mention I'd like if there wasn't ads for 90℅ of the time I listen to music in 1 HOUR!!,4,0,,2,183,en,3,23893,"['app', 'music', 'songs', 'spotify', 'good', 'song', 'like', 'ads', 'love', 'great', 'just', 'premium', 'playlist', 'play', 'listen', 'don', 'really', 'use', 'add', 'want', 'problem', 'playing', 'listening', 'good app', 'fix']"
13054,13161,2022-06-06 05:24:56,Giving 4 start Bcoz i didn't found all the songs which I wanted. But overall best app for songs and clearity of the songs is awesome.. Premium membership is too good.,4,0,,2,166,en,3,7277,"['app', 'music', 'songs', 'spotify', 'good', 'song', 'like', 'ads', 'love', 'great', 'just', 'premium', 'playlist', 'play', 'listen', 'don', 'really', 'use', 'add', 'want', 'problem', 'playing', 'listening', 'good app', 'fix']"
20682,20832,2022-05-13 17:05:34,Okits good but it has so much of ads while listening to music And the playlist features very impressive And showing The Artist profile is agood Concept ........,4,0,,2,160,en,3,2669,"['app', 'music', 'songs', 'spotify', 'good', 'song', 'like', 'ads', 'love', 'great', 'just', 'premium', 'playlist', 'play', 'listen', 'don', 'really', 'use', 'add', 'want', 'problem', 'playing', 'listening', 'good app', 'fix']"
57912,58184,2022-01-15 00:58:48,This app is really amazing but this is one problem when I'm using this app to listening the songs it's always stop after the song play. Again and again again. It's irritating to me. 😑,4,6,,2,183,en,3,14474,"['app', 'music', 'songs', 'spotify', 'good', 'song', 'like', 'ads', 'love', 'great', 'just', 'premium', 'playlist', 'play', 'listen', 'don', 'really', 'use', 'add', 'want', 'problem', 'playing', 'listening', 'good app', 'fix']"
35114,35350,2022-04-12 15:58:30,"Anyone having trouble with the app currently, I uninstalled and re-downloaded the app again and it fixed the issue.",4,0,,2,115,en,3,12769,"['app', 'music', 'songs', 'good', 'spotify', 'song', 'great', 'like', 'ads', 'just', 'love', 'play', 'premium', 'listen', 'really', 'playlist', 'don', 'want', 'use', 'time', 'annoying', 'great app', 'problem', 'playlists', 'stars']"
10288,10374,2022-06-14 02:44:19,"Use it on the daily. THANK YOU for adding the artist/decade/genre mixes, so great",4,0,,2,81,en,3,32137,"['app', 'music', 'songs', 'spotify', 'good', 'song', 'like', 'ads', 'love', 'great', 'just', 'premium', 'playlist', 'play', 'listen', 'don', 'really', 'use', 'add', 'want', 'problem', 'playing', 'listening', 'good app', 'fix']"
57391,57663,2022-01-19 13:18:37,"Too much adds. I know you get money from it but, Why every time I wanna play a song an add pops up??? It's annoying also the add to hear ""30 minutes"" is fake. I had no other apps to hear music to support the artist.",4,12,,2,215,en,3,298,"['app', 'music', 'songs', 'spotify', 'good', 'song', 'like', 'ads', 'love', 'great', 'just', 'premium', 'playlist', 'play', 'listen', 'don', 'really', 'use', 'add', 'want', 'problem', 'playing', 'listening', 'good app', 'fix']"
6337,6389,2022-06-24 00:03:08,"I'd like to see all my top podcasts when I open the app; I only listen to about 5 constantly, but some of them disappeared from the home list. I pay for premium, but aside from no ads, is there any other benefit?",4,0,,2,212,en,3,24393,"['app', 'music', 'songs', 'good', 'spotify', 'song', 'great', 'like', 'ads', 'just', 'love', 'play', 'premium', 'listen', 'really', 'playlist', 'don', 'want', 'use', 'time', 'annoying', 'great app', 'problem', 'playlists', 'stars']"
19614,19756,2022-05-16 21:05:48,"Sometimes it says I'm not connected to the internet, when I have good internet",4,0,,2,78,en,3,6432,"['app', 'music', 'songs', 'spotify', 'good', 'song', 'like', 'ads', 'love', 'great', 'just', 'premium', 'playlist', 'play', 'listen', 'don', 'really', 'use', 'add', 'want', 'problem', 'playing', 'listening', 'good app', 'fix']"
18972,19112,2022-05-18 20:55:22,My music has been different for quite some time. Times it feels like being victimized. But maybe its all in my head and just traumed from Nothing.,4,0,,2,146,en,3,2420,"['app', 'music', 'songs', 'spotify', 'good', 'song', 'like', 'ads', 'love', 'great', 'just', 'premium', 'playlist', 'play', 'listen', 'don', 'really', 'use', 'add', 'want', 'problem', 'playing', 'listening', 'good app', 'fix']"
9521,9601,2022-06-16 01:26:09,"The only real problem is the adds, every song has an add it seems.",4,1,,2,66,en,3,31324,"['app', 'music', 'songs', 'good', 'spotify', 'song', 'great', 'like', 'ads', 'just', 'love', 'play', 'premium', 'listen', 'really', 'playlist', 'don', 'want', 'use', 'time', 'annoying', 'great app', 'problem', 'playlists', 'stars']"
53823,54089,2022-01-31 20:32:16,It's so good that I have it on lop and I listen to it every day wen I'm on my ps4.And my phone so it's 4 stars for me only because I have to listen to it with Wi-Fi but I love it.,4,1,,2,179,en,3,4141,"['app', 'music', 'songs', 'good', 'spotify', 'song', 'great', 'like', 'ads', 'just', 'love', 'play', 'premium', 'listen', 'really', 'playlist', 'don', 'want', 'use', 'time', 'annoying', 'great app', 'problem', 'playlists', 'stars']"
53572,53838,2022-02-01 16:53:30,"Ads are quite intrusive . Sometimes after watching a 30 second ad , when I shouldn't have to see another ad for half an hour , I get another ad after a few minutes, which should not be the case. The Equalizer should be made available in a more easily accessible menu instead of the settings , as I have to go back to the app home page, go to settings , scroll down and then click on the Equalizer option to access it , which is quite cumbersome and unnecessary .",4,0,,2,462,en,3,17653,"['app', 'music', 'songs', 'spotify', 'good', 'song', 'like', 'ads', 'love', 'great', 'just', 'premium', 'playlist', 'play', 'listen', 'don', 'really', 'use', 'add', 'want', 'problem', 'playing', 'listening', 'good app', 'fix']"
