level_0,index,Time_submitted,content,score,Total_thumbsup,Reply,sentiment,lengthContent,Language,scoreSA,reviewId,topics
37855,38094,2022-04-03 07:20:18,"I mean...I dont use/listen often, I shouldn't be so annoyed, but here we are. I only use the free version, but if you play an ad that says, 'thanks for listening, please enjoy the next 30 minutes, ad free' and then proceed ad free for only 8 minutes, then get right into another commercial... Why am I so bothered? I dont know...but can yall maybe get it together. One way or another? Go a full 30 with out ads or just leave that waste of time message out conpletely... Am I the only one?",3,9,,1,488,en,2,21288,"['app', 'songs', 'song', 'music', 'play', 'spotify', 'just', 'like', 'playlist', 'good', 'ads', 'playing', 'premium', 'listen', 'don', 'fix', 'really', 'want', 'great', 'update', 'use', 'time', 'annoying', 'doesn', 'phone']"
44717,44971,2022-03-08 15:38:33,"Frequently pauses, often the pause button disappears and occasionally crashes.",3,1,,1,78,en,2,19223,"['switch disable autostart', 'autostart rebooting', 'autostart rebooting phone', 'pauses pause button', 'button disappears occasionally', 'pauses pause', 'disable autostart', 'crashes need', 'crashes need switch', 'occasionally crashes need', 'occasionally crashes', 'disable autostart rebooting', 'disappears occasionally', 'disappears occasionally crashes', 'switch disable', 'need switch disable', 'frequently pauses', 'frequently pauses pause', 'rebooting phone', 'need switch', 'autostart', 'pause button disappears', 'rebooting', 'button disappears', 'disable']"
32153,32386,2022-04-15 17:38:37,Full of bugs lately. Makes it difficult and at times impossible to use,3,1,,1,70,en,2,24422,"['used love buggy', 'prone crashes days', 'makes difficult times', 'slow prone crashes', 'love buggy slow', 'love buggy', 'little bit glitchy', 'lately makes difficult', 'lately makes', 'impossible use used', 'glitchy couple times', 'difficult times impossible', 'difficult times', 'days little bit', 'days little', 'slow prone', 'crashes days little', 'bit glitchy', 'crashes days', 'times impossible use', 'use used love', 'bit glitchy couple', 'bugs lately makes', 'glitchy couple', 'buggy slow prone']"
30538,30764,2022-04-18 21:17:32,Adds: out. Playlists: mostly horrible,3,0,,1,37,en,2,3647,"['app', 'songs', 'song', 'music', 'play', 'spotify', 'just', 'like', 'playlist', 'good', 'ads', 'playing', 'premium', 'listen', 'don', 'fix', 'really', 'want', 'great', 'update', 'use', 'time', 'annoying', 'doesn', 'phone']"
24282,24459,2022-05-02 21:23:24,"Like it but I don't know why they decided to take off the feature where you can listen to like a preview of the song when u click on ""add songs"" now just have to add them blindly and hope they will match my mood a bit dispointed.",3,1,,1,229,en,2,1046,"['app', 'songs', 'music', 'song', 'spotify', 'like', 'play', 'just', 'ads', 'playlist', 'listen', 'premium', 'playing', 'good', 'don', 'fix', 'update', 'want', 'love', 'really', 'annoying', 'great', 'phone', 'time', 'stop']"
40647,40893,2022-03-22 07:41:06,"Normally a 5 but I can't view what I am playing. Reinstalled it and it worked a few days then back to not working properly, really annoying, please fix the bug",3,1,,1,159,en,2,25715,"['app', 'songs', 'song', 'music', 'play', 'spotify', 'just', 'like', 'playlist', 'good', 'ads', 'playing', 'premium', 'listen', 'don', 'fix', 'really', 'want', 'great', 'update', 'use', 'time', 'annoying', 'doesn', 'phone']"
19140,19282,2022-05-18 11:21:25,"I think the app has a bug. I already tried the premium mini for a numerous times because I like to listen to various songs offline. And I can say it is a wonderful experience not until this time. Every time I download songs and go offline it says that there are no downloaded songs. Thus, I have to bear the hassle of reconnecting to an internet connection and carefully not exit the app to redownload the songs. This is because once the app is closed, the downloads would be gone again.",3,521,,1,487,en,2,5170,"['app', 'songs', 'song', 'music', 'play', 'spotify', 'just', 'like', 'playlist', 'good', 'ads', 'playing', 'premium', 'listen', 'don', 'fix', 'really', 'want', 'great', 'update', 'use', 'time', 'annoying', 'doesn', 'phone']"
44129,44382,2022-03-08 18:48:17,NOT ABLE TO LOG IN TO MY ACCOUNT! I was listening to songs normally and all of a sudden I was redirected to login page and I'm stuck..!! Not able to log in.. Proceed further.. Request you to please fix this issue ASAP. Thanks.,3,2,,1,226,en,2,2533,"['app', 'songs', 'music', 'song', 'spotify', 'like', 'play', 'just', 'ads', 'playlist', 'listen', 'premium', 'playing', 'good', 'don', 'fix', 'update', 'want', 'love', 'really', 'annoying', 'great', 'phone', 'time', 'stop']"
3814,3840,2022-06-30 07:32:38,"Download for any particular song is not available, at home page ther is only playlists add some song too ........",3,0,,1,113,en,2,27302,"['app', 'songs', 'song', 'music', 'play', 'spotify', 'just', 'like', 'playlist', 'good', 'ads', 'playing', 'premium', 'listen', 'don', 'fix', 'really', 'want', 'great', 'update', 'use', 'time', 'annoying', 'doesn', 'phone']"
17496,17630,2022-05-23 18:40:43,"Podcast upload time beats I Heart but it keeps turning off seemless play and pausing for every text, when you are working it is the worst",3,0,,1,137,en,2,10589,"['app', 'songs', 'music', 'song', 'spotify', 'like', 'play', 'just', 'ads', 'playlist', 'listen', 'premium', 'playing', 'good', 'don', 'fix', 'update', 'want', 'love', 'really', 'annoying', 'great', 'phone', 'time', 'stop']"
36202,36438,2022-04-10 22:56:26,"4/10/2022 : The latest update has minorly affected the functionality of the app. My Now Playing (NP) sometimes disappears from the UI's bottom, simultaneously disappearing from persistent notifications. App must be restarted (force stop + reopen) to regain those elements. With a premium account it's otherwise fine, though I do frequently feel ashamed for supporting its executives. Despite their bosses, the devs continue to put out a quality app.",3,1,,1,449,en,2,5865,"['app', 'songs', 'song', 'music', 'play', 'spotify', 'just', 'like', 'playlist', 'good', 'ads', 'playing', 'premium', 'listen', 'don', 'fix', 'really', 'want', 'great', 'update', 'use', 'time', 'annoying', 'doesn', 'phone']"
31428,31656,2022-04-17 01:23:06,Super buggy latest update. Good service overall.,3,0,,1,48,en,2,11650,"['app', 'songs', 'song', 'music', 'play', 'spotify', 'just', 'like', 'playlist', 'good', 'ads', 'playing', 'premium', 'listen', 'don', 'fix', 'really', 'want', 'great', 'update', 'use', 'time', 'annoying', 'doesn', 'phone']"
946,952,2022-07-07 09:16:30,I don't know when the last update was but I have a lot of issues with whatever is being played just suddenly stopping. The player itself looks different or won't even show what's playing. Something is weird.,3,1,,1,207,en,2,27878,"['app', 'songs', 'music', 'song', 'spotify', 'like', 'play', 'just', 'ads', 'playlist', 'listen', 'premium', 'playing', 'good', 'don', 'fix', 'update', 'want', 'love', 'really', 'annoying', 'great', 'phone', 'time', 'stop']"
26526,26720,2022-04-26 15:45:53,"I have used this app for music and podcasts for a long time and within the past couple of months there have been annoying glitches. The biggest issue is that the controls (play/pause) disappear from the app and the status bar. It even happens in Android auto while driving and i can't stop the music. So I have to reset my phone, uninstall the app or something similar. Extremely annoying!",3,28,,1,389,en,2,4960,"['app', 'songs', 'music', 'song', 'spotify', 'like', 'play', 'just', 'ads', 'playlist', 'listen', 'premium', 'playing', 'good', 'don', 'fix', 'update', 'want', 'love', 'really', 'annoying', 'great', 'phone', 'time', 'stop']"
39379,39622,2022-03-26 20:46:03,Awful UI. How is it that when I view an album it's impossible to view the entire tracklist? Whose idea was this??,3,0,,1,113,en,2,11612,"['app', 'songs', 'music', 'song', 'spotify', 'like', 'play', 'just', 'ads', 'playlist', 'listen', 'premium', 'playing', 'good', 'don', 'fix', 'update', 'want', 'love', 'really', 'annoying', 'great', 'phone', 'time', 'stop']"
13176,13284,2022-06-05 19:44:53,"Great app, absolutely love it...But needs to be advert free- and not a person in the world should need to pay to get rid of adverts.",3,0,,1,132,en,2,11799,"['app', 'songs', 'song', 'music', 'play', 'spotify', 'just', 'like', 'playlist', 'good', 'ads', 'playing', 'premium', 'listen', 'don', 'fix', 'really', 'want', 'great', 'update', 'use', 'time', 'annoying', 'doesn', 'phone']"
57303,57575,2022-01-19 22:35:47,"This app is very useful and I like it, but it has too many ads in my opinion. I get an ad like every 2 songs ""ad free music for 30 minutes"" yeah right.",3,21,,1,151,en,2,24950,"['app', 'songs', 'music', 'song', 'spotify', 'like', 'play', 'just', 'ads', 'playlist', 'listen', 'premium', 'playing', 'good', 'don', 'fix', 'update', 'want', 'love', 'really', 'annoying', 'great', 'phone', 'time', 'stop']"
25310,25493,2022-04-29 18:40:45,It was great but everyday my app bugs out and all of a sudden it will restart playlists or podcasts,3,0,,1,99,en,2,26903,"['app', 'songs', 'music', 'song', 'spotify', 'like', 'play', 'just', 'ads', 'playlist', 'listen', 'premium', 'playing', 'good', 'don', 'fix', 'update', 'want', 'love', 'really', 'annoying', 'great', 'phone', 'time', 'stop']"
56332,56602,2022-01-24 00:58:12,"Playback will often stop for no reason, which is irritating; and also lately the media controls seem to have have vanished, leaving me with no option but to kill the process in the Apps menu. All very vexing.",3,15,,1,208,en,2,22031,"['app', 'songs', 'music', 'song', 'spotify', 'like', 'play', 'just', 'ads', 'playlist', 'listen', 'premium', 'playing', 'good', 'don', 'fix', 'update', 'want', 'love', 'really', 'annoying', 'great', 'phone', 'time', 'stop']"
48041,48297,2022-02-21 18:52:25,Best music app ever I take back 2 stars because the ads are getting really ridiculous,3,0,,1,85,en,2,1819,"['app', 'songs', 'music', 'song', 'spotify', 'like', 'play', 'just', 'ads', 'playlist', 'listen', 'premium', 'playing', 'good', 'don', 'fix', 'update', 'want', 'love', 'really', 'annoying', 'great', 'phone', 'time', 'stop']"
36385,36622,2022-04-10 11:39:33,"Like It worth it pay, but wish adds where better placed, as his problems don't convince me that much",3,0,,1,100,en,2,26749,"['app', 'songs', 'music', 'song', 'spotify', 'like', 'play', 'just', 'ads', 'playlist', 'listen', 'premium', 'playing', 'good', 'don', 'fix', 'update', 'want', 'love', 'really', 'annoying', 'great', 'phone', 'time', 'stop']"
18792,18931,2022-05-19 12:38:17,"Spotify is brilliant music app a massive selection of music genres, and Spotify free too, receive emails every week on new releases. Not pricey either but I would like to have high res audio quality but other than that I would recommend Spotify as you have the free option and pay option my kids love Spotify 😁🇸🇪❤️",3,0,,1,314,en,2,4091,"['app', 'songs', 'music', 'song', 'spotify', 'like', 'play', 'just', 'ads', 'playlist', 'listen', 'premium', 'playing', 'good', 'don', 'fix', 'update', 'want', 'love', 'really', 'annoying', 'great', 'phone', 'time', 'stop']"
33861,34096,2022-04-13 20:43:11,I took a break from Spotify to explore other music apps and when I came back they had updated the app which makes it very difficult to play your music. Don't know why they made it worse than it was,3,0,,1,197,en,2,22037,"['app', 'songs', 'song', 'music', 'play', 'spotify', 'just', 'like', 'playlist', 'good', 'ads', 'playing', 'premium', 'listen', 'don', 'fix', 'really', 'want', 'great', 'update', 'use', 'time', 'annoying', 'doesn', 'phone']"
19206,19348,2022-05-18 05:25:49,Y'all should make your playlist where you can listen if your of line would take it 5 if you did that,3,3,,1,100,en,2,6152,"['app', 'songs', 'song', 'music', 'play', 'spotify', 'just', 'like', 'playlist', 'good', 'ads', 'playing', 'premium', 'listen', 'don', 'fix', 'really', 'want', 'great', 'update', 'use', 'time', 'annoying', 'doesn', 'phone']"
20135,20281,2022-05-15 09:44:59,The app experience in not up to the mark. Animations are not smooth & the app always maintain a dark mode which is not acceptable.,3,1,,1,130,en,2,6019,"['app', 'songs', 'music', 'song', 'spotify', 'like', 'play', 'just', 'ads', 'playlist', 'listen', 'premium', 'playing', 'good', 'don', 'fix', 'update', 'want', 'love', 'really', 'annoying', 'great', 'phone', 'time', 'stop']"
15416,15544,2022-05-30 01:41:40,The interface feels quite non-intuitive,3,11,,1,39,en,2,1575,"['app', 'songs', 'song', 'music', 'play', 'spotify', 'just', 'like', 'playlist', 'good', 'ads', 'playing', 'premium', 'listen', 'don', 'fix', 'really', 'want', 'great', 'update', 'use', 'time', 'annoying', 'doesn', 'phone']"
19885,20029,2022-05-16 04:57:50,"I'm putting my stars down to 3 for the moment so that I can report an issue. I'm trying to add music to my Playlist, but it no longer let's me preview a snippet from the tracks so I can't tell what the pieces sound like before I want to add them into my Playlists.",3,0,,1,264,en,2,24313,"['app', 'songs', 'music', 'song', 'spotify', 'like', 'play', 'just', 'ads', 'playlist', 'listen', 'premium', 'playing', 'good', 'don', 'fix', 'update', 'want', 'love', 'really', 'annoying', 'great', 'phone', 'time', 'stop']"
27675,27881,2022-04-23 19:17:42,"Don't know what has happened in the latest update but there are so many bugs! Try restarting a song doesn't work, skipping to previous song doesn't respond as usual I have to press numerous times, android auto with Spotify is now a mess. Next update revert back to the previous version it was fine!",3,0,,1,298,en,2,2356,"['app', 'songs', 'music', 'song', 'spotify', 'like', 'play', 'just', 'ads', 'playlist', 'listen', 'premium', 'playing', 'good', 'don', 'fix', 'update', 'want', 'love', 'really', 'annoying', 'great', 'phone', 'time', 'stop']"
9262,9341,2022-06-16 16:46:49,Just updated this and now none of my saved Playlists are there,3,0,,1,62,en,2,14080,"['app', 'songs', 'music', 'song', 'spotify', 'like', 'play', 'just', 'ads', 'playlist', 'listen', 'premium', 'playing', 'good', 'don', 'fix', 'update', 'want', 'love', 'really', 'annoying', 'great', 'phone', 'time', 'stop']"
52196,52459,2022-02-06 02:35:31,"I m a person who believes in music to be in cruise control and that is what I came to expect using Amazon Music. Don't like to skip, search songs as it gives a frictional experience. Unfortunately Spotify playlists leave a lot to be desired in this regard. You can tolerate ads, but not poor song selection.",3,29,,1,307,en,2,30092,"['app', 'songs', 'song', 'music', 'play', 'spotify', 'just', 'like', 'playlist', 'good', 'ads', 'playing', 'premium', 'listen', 'don', 'fix', 'really', 'want', 'great', 'update', 'use', 'time', 'annoying', 'doesn', 'phone']"
28625,28840,2022-04-21 17:17:11,This app was great untill now that it plays songs and breaks for reasons I don't know. Please you should look into that.,3,0,,1,120,en,2,6729,"['app', 'songs', 'music', 'song', 'spotify', 'like', 'play', 'just', 'ads', 'playlist', 'listen', 'premium', 'playing', 'good', 'don', 'fix', 'update', 'want', 'love', 'really', 'annoying', 'great', 'phone', 'time', 'stop']"
38661,38903,2022-03-30 16:05:34,Many of my fav song unable to play . Reason given was it is not compatible with note 20 ultra. Kindly assist,3,0,,1,108,en,2,15763,"['app', 'songs', 'song', 'music', 'play', 'spotify', 'just', 'like', 'playlist', 'good', 'ads', 'playing', 'premium', 'listen', 'don', 'fix', 'really', 'want', 'great', 'update', 'use', 'time', 'annoying', 'doesn', 'phone']"
29923,30145,2022-04-19 23:10:08,"App so buggy recently, doesn't let me move the song time and the bar at the bottom with the current playing song with option to skip, go back and pause disappears randomly.",3,2,,1,172,en,2,28648,"['app', 'songs', 'music', 'song', 'spotify', 'like', 'play', 'just', 'ads', 'playlist', 'listen', 'premium', 'playing', 'good', 'don', 'fix', 'update', 'want', 'love', 'really', 'annoying', 'great', 'phone', 'time', 'stop']"
28230,28444,2022-04-22 13:09:39,"the app constantly stops responding, forcing me to restart my phone.",3,0,,1,68,en,2,2137,"['app', 'songs', 'music', 'song', 'spotify', 'like', 'play', 'just', 'ads', 'playlist', 'listen', 'premium', 'playing', 'good', 'don', 'fix', 'update', 'want', 'love', 'really', 'annoying', 'great', 'phone', 'time', 'stop']"
48983,49239,2022-02-18 01:24:13,"If you're using premium, which spotify gives a 3 month free trial for, that's awesome. Everything is the best you could ask for. But if you don't have premium, you just wanna stop using the app itself.",3,208,,1,201,en,2,26943,"['app', 'songs', 'music', 'song', 'spotify', 'like', 'play', 'just', 'ads', 'playlist', 'listen', 'premium', 'playing', 'good', 'don', 'fix', 'update', 'want', 'love', 'really', 'annoying', 'great', 'phone', 'time', 'stop']"
13492,13605,2022-06-04 19:24:52,App working perfectly fine when it's on mobile data .. prblm come when it's connected to wifi... It's showing no network connection and search Is working.. tried with different wifis and different routers ... Working fine with mobile data... Please look into this issue ... Have seen lots are having the same issue in the Spotify community,3,0,,1,339,en,2,2007,"['app', 'songs', 'song', 'music', 'play', 'spotify', 'just', 'like', 'playlist', 'good', 'ads', 'playing', 'premium', 'listen', 'don', 'fix', 'really', 'want', 'great', 'update', 'use', 'time', 'annoying', 'doesn', 'phone']"
20091,20237,2022-05-15 13:49:35,"Placements for the play/prev/next button on far left, it's ugly",3,1,,1,63,en,2,15910,"['placements', 'track play pause', 'title app display', 'title app', 'soon lose premium', 'soon lose', 'shuffle repeat features', 'repeat features fix', 'repeat features', 'prev button far', 'playing title app', 'playing title', 'play prev button', 'play prev', 'play pause shuffle', 'placements play prev', 'placements play', 'ugly app', 'pause shuffle repeat', 'pause shuffle', 'lose premium membership', 'lose premium', 'left ugly app', 'left ugly', 'ugly app continues']"
5507,5552,2022-06-26 03:15:13,Spotify could you make it so that we can see our song and playlist just that playlist busily before you updated spotify piz??? It was good the way it was before you updated it.,3,0,,1,176,en,2,30888,"['app', 'songs', 'song', 'music', 'play', 'spotify', 'just', 'like', 'playlist', 'good', 'ads', 'playing', 'premium', 'listen', 'don', 'fix', 'really', 'want', 'great', 'update', 'use', 'time', 'annoying', 'doesn', 'phone']"
11308,11407,2022-06-11 09:39:08,What could be the reason that it suddenly started to show every playlist empty? It worked well before. I even reinstalled it once but it doesn't help.,3,0,,1,150,en,2,30284,"['app', 'songs', 'music', 'song', 'spotify', 'like', 'play', 'just', 'ads', 'playlist', 'listen', 'premium', 'playing', 'good', 'don', 'fix', 'update', 'want', 'love', 'really', 'annoying', 'great', 'phone', 'time', 'stop']"
27065,27266,2022-04-25 10:13:55,SONG LYRICS BACKGROUND COLOR. the new bright colors hurt to look at. I liked the version where it was PASTEL OR MUTED colors 🥺,3,1,,1,126,en,2,23393,"['app', 'songs', 'song', 'music', 'play', 'spotify', 'just', 'like', 'playlist', 'good', 'ads', 'playing', 'premium', 'listen', 'don', 'fix', 'really', 'want', 'great', 'update', 'use', 'time', 'annoying', 'doesn', 'phone']"
43947,44200,2022-03-08 18:56:35,"I would like to rate it for 5/5, but for the past few days spotify been put me on my nerve. My account suddenly log out by itself and I can't log in says that something is wrong when the fact my email username and password was right. And then when I finally can log in, for few hours later it my acc was log out again. And it happened on repeat. I also can't purchase premium it says that something not connect or so. Please fix it! Thank you!",3,11,,1,443,en,2,23919,"['app', 'songs', 'music', 'song', 'spotify', 'like', 'play', 'just', 'ads', 'playlist', 'listen', 'premium', 'playing', 'good', 'don', 'fix', 'update', 'want', 'love', 'really', 'annoying', 'great', 'phone', 'time', 'stop']"
42332,42582,2022-03-14 12:11:24,"A good app for music but there is one problem which can be a technical issue, after showing an advertisement there should not be any ad for next 30mins of playtime but I am getting ads again right after playing one song. Please resolve this issue because it is very irritating. Although I don't mind watching the ads but it becomes very irritating when it comes unexpectedly.",3,47,,1,375,en,2,12025,"['app', 'songs', 'music', 'song', 'spotify', 'like', 'play', 'just', 'ads', 'playlist', 'listen', 'premium', 'playing', 'good', 'don', 'fix', 'update', 'want', 'love', 'really', 'annoying', 'great', 'phone', 'time', 'stop']"
40199,40444,2022-03-23 15:10:58,I've been using since 5 years ago everyting was okey but for now its not showing any play button. Few more things i couldn't see a control bar on notification menu. My device is Note20 ultra after when i download latest upgrade issues started,3,0,,1,242,en,2,2343,"['app', 'songs', 'music', 'song', 'spotify', 'like', 'play', 'just', 'ads', 'playlist', 'listen', 'premium', 'playing', 'good', 'don', 'fix', 'update', 'want', 'love', 'really', 'annoying', 'great', 'phone', 'time', 'stop']"
56898,57170,2022-01-21 19:30:24,"I like the product, but the app has been on and off on my Samsung Galaxy S20. The ""playing now"" bar disappears and when it does appear it doesn't update with my current song. I have to force stop the app to refresh the display. Please Spotify figure this out for Android.",3,2,,1,271,en,2,31768,"['app', 'songs', 'music', 'song', 'spotify', 'like', 'play', 'just', 'ads', 'playlist', 'listen', 'premium', 'playing', 'good', 'don', 'fix', 'update', 'want', 'love', 'really', 'annoying', 'great', 'phone', 'time', 'stop']"
10793,10886,2022-06-12 19:33:40,"Currently isn't picking up where I left off on podcasts, plays an ad right when I start then jumps to a random spot in the podcast or changes to the next one. Used to work beautifully. Now not so much.",3,0,,1,201,en,2,30919,"['app', 'songs', 'music', 'song', 'spotify', 'like', 'play', 'just', 'ads', 'playlist', 'listen', 'premium', 'playing', 'good', 'don', 'fix', 'update', 'want', 'love', 'really', 'annoying', 'great', 'phone', 'time', 'stop']"
11093,11190,2022-06-11 23:10:31,Awesome music player but I just went to listen to my Liked Playlist and listened to 8 ads in a row. I think it could be sooooo much better if they changed to 2 ads or maybe just three every now and then. Other than that they have most of the songs I like.,3,0,,1,255,en,2,32219,"['app', 'songs', 'song', 'music', 'play', 'spotify', 'just', 'like', 'playlist', 'good', 'ads', 'playing', 'premium', 'listen', 'don', 'fix', 'really', 'want', 'great', 'update', 'use', 'time', 'annoying', 'doesn', 'phone']"
27086,27287,2022-04-25 07:28:58,Uninstalling it coz it has a lot of ads.. Ok with ads but ....ads are neither skippable nor short,3,0,,1,97,en,2,15598,"['app', 'songs', 'music', 'song', 'spotify', 'like', 'play', 'just', 'ads', 'playlist', 'listen', 'premium', 'playing', 'good', 'don', 'fix', 'update', 'want', 'love', 'really', 'annoying', 'great', 'phone', 'time', 'stop']"
19780,19923,2022-05-16 11:58:59,Ig it's okay idk why I can't listen to music anymore. In the past I could listen to music anything but now I can't even listen what I want to hear now.,3,0,,1,151,en,2,13150,"['app', 'songs', 'music', 'song', 'spotify', 'like', 'play', 'just', 'ads', 'playlist', 'listen', 'premium', 'playing', 'good', 'don', 'fix', 'update', 'want', 'love', 'really', 'annoying', 'great', 'phone', 'time', 'stop']"
44171,44425,2022-03-08 18:45:50,"For some reason i can no longer use it. It Ask me to log in. And it said my password was wrong when i fill out my email and password, so i tried the forgot password and i said my email wasn't register. And i tired to register it said my email already registered. What's going on here?",3,0,,1,284,en,2,31330,"['app', 'songs', 'music', 'song', 'spotify', 'like', 'play', 'just', 'ads', 'playlist', 'listen', 'premium', 'playing', 'good', 'don', 'fix', 'update', 'want', 'love', 'really', 'annoying', 'great', 'phone', 'time', 'stop']"
4259,4291,2022-06-29 05:57:16,"Been very glitchy recently,. It's really annoying. I just wanna listen to girl kn red and mitski. Is it just mine or?",3,0,,1,117,en,2,26945,"['app', 'songs', 'song', 'music', 'play', 'spotify', 'just', 'like', 'playlist', 'good', 'ads', 'playing', 'premium', 'listen', 'don', 'fix', 'really', 'want', 'great', 'update', 'use', 'time', 'annoying', 'doesn', 'phone']"
44436,44690,2022-03-08 18:33:01,"I've love the app since I started using it. I'm having issues now and can't log back in, I never log myself out and I was using it earlier this morning for my commute to work. Would love to fix this I would hate to continue paying for premium and not be able to get back in.",3,2,,1,274,en,2,30202,"['app', 'songs', 'music', 'song', 'spotify', 'like', 'play', 'just', 'ads', 'playlist', 'listen', 'premium', 'playing', 'good', 'don', 'fix', 'update', 'want', 'love', 'really', 'annoying', 'great', 'phone', 'time', 'stop']"
14199,14317,2022-06-02 17:25:21,"Have been trying to subscribe for the premium for like 2 days now, all I keep getting is failed transaction. There should be other better and easy way to subscribe please.",3,0,,1,171,en,2,32955,"['app', 'songs', 'song', 'music', 'play', 'spotify', 'just', 'like', 'playlist', 'good', 'ads', 'playing', 'premium', 'listen', 'don', 'fix', 'really', 'want', 'great', 'update', 'use', 'time', 'annoying', 'doesn', 'phone']"
20114,20260,2022-05-15 12:29:21,"I am unable to connect through internet when I am searching song but songs which were added into liked playlist are streaming fine. Hope, need a quick support over this.",3,0,,1,169,en,2,29464,"['app', 'songs', 'music', 'song', 'spotify', 'like', 'play', 'just', 'ads', 'playlist', 'listen', 'premium', 'playing', 'good', 'don', 'fix', 'update', 'want', 'love', 'really', 'annoying', 'great', 'phone', 'time', 'stop']"
32492,32725,2022-04-15 07:22:53,Spotify was my go to music app and I loved it. But lately it seems to stop in the middle of songs or stop and skip to another song. I pay for Family premium and it's not cheap. Spotify needs to fix these problems.,3,0,,1,213,en,2,21703,"['app', 'songs', 'song', 'music', 'play', 'spotify', 'just', 'like', 'playlist', 'good', 'ads', 'playing', 'premium', 'listen', 'don', 'fix', 'really', 'want', 'great', 'update', 'use', 'time', 'annoying', 'doesn', 'phone']"
10644,10734,2022-06-13 05:04:23,After signing up I received an offer of $9.99 a month for one year of the premium service. Went to sign up the next day and the price jumped to $24.95 per month . Couldn't get support for my issue so I deleted the App.,3,0,,1,218,en,2,19005,"['app', 'songs', 'music', 'song', 'spotify', 'like', 'play', 'just', 'ads', 'playlist', 'listen', 'premium', 'playing', 'good', 'don', 'fix', 'update', 'want', 'love', 'really', 'annoying', 'great', 'phone', 'time', 'stop']"
12615,12721,2022-06-07 11:33:51,Overall great variety and value. Offline downloads on premium is a nightmare. It's basically impossible to use if you're not connected. Takes forever to open your playlists.,3,1,,1,173,en,2,1621,"['app', 'songs', 'music', 'song', 'spotify', 'like', 'play', 'just', 'ads', 'playlist', 'listen', 'premium', 'playing', 'good', 'don', 'fix', 'update', 'want', 'love', 'really', 'annoying', 'great', 'phone', 'time', 'stop']"
22566,22729,2022-05-07 18:29:10,It's a shame that the app is not available in some africans country,3,0,,1,67,en,2,22522,"['app', 'songs', 'music', 'song', 'spotify', 'like', 'play', 'just', 'ads', 'playlist', 'listen', 'premium', 'playing', 'good', 'don', 'fix', 'update', 'want', 'love', 'really', 'annoying', 'great', 'phone', 'time', 'stop']"
54441,54707,2022-01-30 01:21:53,"Everything's great till you hear sarcastic ads... Don't want sass from an app, Spotify! There's enough of that in real life already! 😣😩",3,0,,1,135,en,2,14945,"['app', 'songs', 'song', 'music', 'play', 'spotify', 'just', 'like', 'playlist', 'good', 'ads', 'playing', 'premium', 'listen', 'don', 'fix', 'really', 'want', 'great', 'update', 'use', 'time', 'annoying', 'doesn', 'phone']"
17443,17577,2022-05-23 22:34:37,Spotify was awesome but lately it has started freezing and stoping podcasts every 20 minutes or so. I have updated to the latest version so hopefully it is a small bug that can be fixed.,3,0,,1,186,en,2,16498,"['app', 'songs', 'music', 'song', 'spotify', 'like', 'play', 'just', 'ads', 'playlist', 'listen', 'premium', 'playing', 'good', 'don', 'fix', 'update', 'want', 'love', 'really', 'annoying', 'great', 'phone', 'time', 'stop']"
56036,56306,2022-01-25 05:55:11,"The new update has removed the shuffle button gone?Now I know I'm not a ADELE,but please listen.The enhancement feature does not work what so ever without the shuffle button,its pointless.So is it really hard work to give us an opinion. ""TO SHUFFLE OR NOT TOO SHUFFLE.THAT WOULD BE THE QUESTION""",3,1,,1,295,en,2,14363,"['app', 'songs', 'music', 'song', 'spotify', 'like', 'play', 'just', 'ads', 'playlist', 'listen', 'premium', 'playing', 'good', 'don', 'fix', 'update', 'want', 'love', 'really', 'annoying', 'great', 'phone', 'time', 'stop']"
9794,9876,2022-06-15 09:06:32,Nice music and best experience 👌,3,0,,1,32,en,2,16027,"['music podcast', 'selection music intuitive', 'music intuitive interface', 'music podcast app', 'intuitive interface great', 'intuitive interface', 'interface great experience', 'music best experience', 'great experience listening', 'experience listening music', 'experience best music', 'music intuitive', 'experience best', 'app large', 'app large selection', 'best music podcast', 'nice music best', 'podcast app large', 'best experience best', 'best experience', 'large selection music', 'experience listening', 'listening music podcast', 'music best', 'interface great']"
41435,41682,2022-03-18 18:42:30,The recently played and new release buttons often cause the app to freeze when I try to click them,3,1,,1,98,en,2,7301,"['app', 'songs', 'song', 'music', 'play', 'spotify', 'just', 'like', 'playlist', 'good', 'ads', 'playing', 'premium', 'listen', 'don', 'fix', 'really', 'want', 'great', 'update', 'use', 'time', 'annoying', 'doesn', 'phone']"
50325,50586,2022-02-12 15:17:51,"I would love it if I could just play a certain song on repeat and not have to try and fail to just rewind back to it. Nice app otherwise, and if it's behind a paywall, I'm not happy.",3,0,,1,182,en,2,7088,"['app', 'songs', 'song', 'music', 'play', 'spotify', 'just', 'like', 'playlist', 'good', 'ads', 'playing', 'premium', 'listen', 'don', 'fix', 'really', 'want', 'great', 'update', 'use', 'time', 'annoying', 'doesn', 'phone']"
