level_0,index,Time_submitted,content,Rating,Total_thumbsup,Reply,sentiment,lengthContent,Language,reviewId,topics
13974,15234,2022-06-03 17:49:45,"I'm impressed by how this App instantaneously swings into action to organize added songs / tracks to lift my spirit. Music sound quality is pure, fluent and musical.",5,0,,2,165,en,13864,"['music', 'app', 'love', 'spotify', 'great', 'song', 'songs', 'good', 'like', 'premium', 'listen', 'playlist', 'ads', 'play', 'just', 'best', 'playlists', 'really', 'better', 'use', 'want', 'quality', 'music app', 'don', 'amazing']"
5942,6536,2022-06-25 02:27:34,"Fantastic. Premium is worth the money, for sure.",5,0,,2,48,en,5894,"['music', 'app', 'love', 'spotify', 'great', 'song', 'songs', 'good', 'like', 'premium', 'listen', 'playlist', 'ads', 'play', 'just', 'best', 'playlists', 'really', 'better', 'use', 'want', 'quality', 'music app', 'don', 'amazing']"
10831,11889,2022-06-12 22:21:30,"Dropped youtube music app for Spotify I haven't been disappointed,$9.99 per month that I pay is a great price to get to listen to what you want with zero adds bombarding you..bravo Spotify on a great fantastic app highly recommended..",5,0,,2,234,en,10745,"['music', 'app', 'love', 'spotify', 'great', 'song', 'songs', 'good', 'like', 'premium', 'listen', 'playlist', 'ads', 'play', 'just', 'best', 'playlists', 'really', 'better', 'use', 'want', 'quality', 'music app', 'don', 'amazing']"
22159,23956,2022-05-09 14:32:39,"Problem logging back in when offline. For whatever reason, Spotify logged me out of the app. But I had been using it offline. So, when I tried to log back in, the Spotify app kept saying ""you're offline"", which I wasn't. The only way round it was to delete the app and reinstall. There has to be a better solution!",4,0,,2,314,en,22007,"['app', 'spotify', 'music', 'songs', 'love', 'like', 'good', 'listen', 'just', 'song', 'best', 'great', 'premium', 'really', 'use', 'play', 'listening', 'ads', 'playlist', 'want', 'don', 'music app', 'love app', 'time', 'love spotify']"
50326,52643,2022-02-13 18:18:53,Satisfied with the song collection and audio quality. If possible please add functionality to translate lyrics.,5,7,,2,111,en,50070,"['app', 'spotify', 'music', 'songs', 'love', 'like', 'good', 'listen', 'just', 'song', 'best', 'great', 'premium', 'really', 'use', 'play', 'listening', 'ads', 'playlist', 'want', 'don', 'music app', 'love app', 'time', 'love spotify']"
21492,23252,2022-05-11 13:15:26,It's a really great app to listen to music but since a few days I am facing an issue due to which my 'liked songs' just disappear from my library. I tried reinstalling the app and it worked normal for a few days but then again my songs vanished. I hope this gets fixed.,4,132,,2,269,en,21346,"['app', 'spotify', 'music', 'songs', 'love', 'like', 'good', 'listen', 'just', 'song', 'best', 'great', 'premium', 'really', 'use', 'play', 'listening', 'ads', 'playlist', 'want', 'don', 'music app', 'love app', 'time', 'love spotify']"
5168,5691,2022-06-27 04:08:46,"Love the app, works great, never had any problems 👍",5,0,,2,51,en,5126,"['works great problems', 'want entertainment app', 'ad love app', 'want entertainment', 'user friendly loved', 'superb app user', 'service easy navigate', 'app want entertainment', 'problems great service', 'navigate app want', 'loved ad love', 'loved ad', 'great problems great', 'entertainment app', 'friendly loved ad', 'friendly loved', 'great service easy', 'great problems', 'love app works', 'ad love', 'app user friendly', 'app user', 'service easy', 'navigate app', 'problems great']"
53047,55366,2022-02-04 07:56:03,Great for both music and podcasts! Easily the subscription service that I use the most!,5,0,,2,87,en,52787,"['app', 'spotify', 'music', 'songs', 'love', 'like', 'good', 'listen', 'just', 'song', 'best', 'great', 'premium', 'really', 'use', 'play', 'listening', 'ads', 'playlist', 'want', 'don', 'music app', 'love app', 'time', 'love spotify']"
31647,33915,2022-04-17 01:48:21,Great app for music. You can lock screen while listening to Spotify without having to pay. YouTube app you have send money to unlock that feature.,5,0,,2,146,en,31429,"['music', 'app', 'love', 'spotify', 'great', 'song', 'songs', 'good', 'like', 'premium', 'listen', 'playlist', 'ads', 'play', 'just', 'best', 'playlists', 'really', 'better', 'use', 'want', 'quality', 'music app', 'don', 'amazing']"
57612,59934,2022-01-19 18:24:18,My experience when it comes to using this app is truly ineffable. A huge shoutout to the developers of Spotify for coming up with such an amazing app.,5,1,,2,150,en,57345,"['music', 'app', 'love', 'spotify', 'great', 'song', 'songs', 'good', 'like', 'premium', 'listen', 'playlist', 'ads', 'play', 'just', 'best', 'playlists', 'really', 'better', 'use', 'want', 'quality', 'music app', 'don', 'amazing']"
45108,47419,2022-03-07 21:14:29,App has been good. Recently it started acting up. It stops and I don't have control of it on my phones lock screen. I have 2 turn my phone off and restart. 2x it's happened. I dud look into this issue. Others have or had the same issue. I will still use the app.,4,1,,2,262,en,44862,"['app', 'spotify', 'music', 'songs', 'love', 'like', 'good', 'listen', 'just', 'song', 'best', 'great', 'premium', 'really', 'use', 'play', 'listening', 'ads', 'playlist', 'want', 'don', 'music app', 'love app', 'time', 'love spotify']"
43214,45525,2022-03-11 13:51:29,I have Spotify for many years now and love the usefulness of the application and its predictions for my music tastes.,5,0,,2,117,en,42970,"['music', 'app', 'love', 'spotify', 'great', 'song', 'songs', 'good', 'like', 'premium', 'listen', 'playlist', 'ads', 'play', 'just', 'best', 'playlists', 'really', 'better', 'use', 'want', 'quality', 'music app', 'don', 'amazing']"
57226,59548,2022-01-21 15:45:16,"Love the vast catalog and easy interface. Wish there was just a bit more info provided on songs (release date, album, etc.) when not seeing it on an artist's page.",5,1,,2,163,en,56959,"['app', 'spotify', 'music', 'songs', 'love', 'like', 'good', 'listen', 'just', 'song', 'best', 'great', 'premium', 'really', 'use', 'play', 'listening', 'ads', 'playlist', 'want', 'don', 'music app', 'love app', 'time', 'love spotify']"
6595,7259,2022-06-23 12:24:31,"Great music app. More enjoyable with spotify premium so theres no ads, but I feel like there could be less ads when you don't have premium. When you do an online mix, I think it's fine with ads to be on every few songs, but if your are listening to a playlist you made, i think there shouldn't be ads. And don't get me started on the limited skips. At that point I would just used YT music. I have been using premium for a while, so I don't know if the limited skips has been changed.",4,46,,2,484,en,6544,"['app', 'spotify', 'music', 'songs', 'love', 'like', 'good', 'listen', 'just', 'song', 'best', 'great', 'premium', 'really', 'use', 'play', 'listening', 'ads', 'playlist', 'want', 'don', 'music app', 'love app', 'time', 'love spotify']"
2973,3268,2022-07-02 12:27:45,"Love it , though would love more old stuff too",5,0,,2,46,en,2952,"['far rocking', 'great stufft', 'great stufft kind', 'kind music far', 'love old stuff', 'love love old', 'old stuff great', 'stufft kind', 'stufft', 'stuff great stufft', 'music far rocking', 'stufft kind music', 'stuff great', 'rocking', 'old stuff', 'love old', 'music far', 'kind music', 'love love', 'stuff', 'kind', 'old', 'far', 'love', 'great']"
48177,50492,2022-02-22 07:52:25,I enjoy Spotify music I have no complaints at all ... Love it 0,5,0,,2,63,en,47925,"['app', 'spotify', 'music', 'songs', 'love', 'like', 'good', 'listen', 'just', 'song', 'best', 'great', 'premium', 'really', 'use', 'play', 'listening', 'ads', 'playlist', 'want', 'don', 'music app', 'love app', 'time', 'love spotify']"
5898,6489,2022-06-25 05:12:16,I ❤️ this app. I get to listen to different singer songs !,5,0,,2,58,en,5850,"['app', 'spotify', 'music', 'songs', 'love', 'like', 'good', 'listen', 'just', 'song', 'best', 'great', 'premium', 'really', 'use', 'play', 'listening', 'ads', 'playlist', 'want', 'don', 'music app', 'love app', 'time', 'love spotify']"
26352,28390,2022-04-27 13:15:21,"I like it very much gives me a wide list of music and introduces me to unknown and underrated artists, my only problem is that it keeps recommending me songs that are already in my playlists 4.5/5⭐",4,0,,2,197,en,26171,"['music', 'app', 'love', 'spotify', 'great', 'song', 'songs', 'good', 'like', 'premium', 'listen', 'playlist', 'ads', 'play', 'just', 'best', 'playlists', 'really', 'better', 'use', 'want', 'quality', 'music app', 'don', 'amazing']"
47043,49357,2022-02-27 02:10:43,"Absolutely love the Free expression of One's Feeling and Point of View, regardless of Prejudice! Thank you!",5,1,,2,107,en,46793,"['music', 'app', 'love', 'spotify', 'great', 'song', 'songs', 'good', 'like', 'premium', 'listen', 'playlist', 'ads', 'play', 'just', 'best', 'playlists', 'really', 'better', 'use', 'want', 'quality', 'music app', 'don', 'amazing']"
2610,2856,2022-07-03 08:51:35,Why i can't play the song? I have paid for premium,5,0,,2,50,en,2591,"['x5 just lister', 'spotify great far', 'stars late don', 'song x5 just', 'song x5', 'song paid premium', 'song paid', 'song don gerrit', 'skip song x5', 'search song play', 'play song paid', 'paid premium spotify', 'music ads excellent', 'x5 just', 'll stars late', 'lister don', 'lister', 'listening music ads', 'listen ll stars', 'listen ll', 'late don search', 'late don', 'just lister don', 'just lister', 'stars late']"
19976,21635,2022-05-16 08:44:35,I've had glitches lately with casting to my tv. Especially pod cast. I would also like to arrange my library playlist in a order I want. Some song play way to fast from normal speed. All and all I'm happy with it.,4,0,,2,213,en,19839,"['music', 'app', 'love', 'spotify', 'great', 'song', 'songs', 'good', 'like', 'premium', 'listen', 'playlist', 'ads', 'play', 'just', 'best', 'playlists', 'really', 'better', 'use', 'want', 'quality', 'music app', 'don', 'amazing']"
9893,10877,2022-06-15 07:30:22,I love this app so much! I only give this 4 stars because theres ads,4,0,,2,68,en,9818,"['app', 'spotify', 'music', 'songs', 'love', 'like', 'good', 'listen', 'just', 'song', 'best', 'great', 'premium', 'really', 'use', 'play', 'listening', 'ads', 'playlist', 'want', 'don', 'music app', 'love app', 'time', 'love spotify']"
48059,50374,2022-02-22 19:22:42,I love using it. I can find all the artists I like to listen to.,5,0,,2,64,en,47807,"['app', 'spotify', 'music', 'songs', 'love', 'like', 'good', 'listen', 'just', 'song', 'best', 'great', 'premium', 'really', 'use', 'play', 'listening', 'ads', 'playlist', 'want', 'don', 'music app', 'love app', 'time', 'love spotify']"
3667,4036,2022-06-30 16:59:33,I love spotify I've been using it for something around 3-4 years and have personally not really had any problems and I use this app almost everyday it's easy to use you can find some really good artists and songs just by listening to your discover weekly which recommends you songs based off what you have been listening to,5,0,,2,323,en,3643,"['music', 'app', 'love', 'spotify', 'great', 'song', 'songs', 'good', 'like', 'premium', 'listen', 'playlist', 'ads', 'play', 'just', 'best', 'playlists', 'really', 'better', 'use', 'want', 'quality', 'music app', 'don', 'amazing']"
19615,21259,2022-05-17 08:35:55,Very nice app for listening songs 👍😁,4,0,,2,36,en,19479,"['app', 'spotify', 'music', 'songs', 'love', 'like', 'good', 'listen', 'just', 'song', 'best', 'great', 'premium', 'really', 'use', 'play', 'listening', 'ads', 'playlist', 'want', 'don', 'music app', 'love app', 'time', 'love spotify']"
8723,9590,2022-06-18 06:42:39,Pretty much only amazing if you buy a membership but reasonable price for a great product,5,0,,2,89,en,8655,"['music', 'app', 'love', 'spotify', 'great', 'song', 'songs', 'good', 'like', 'premium', 'listen', 'playlist', 'ads', 'play', 'just', 'best', 'playlists', 'really', 'better', 'use', 'want', 'quality', 'music app', 'don', 'amazing']"
52914,55233,2022-02-04 17:23:43,"I love this app. I don't know why people are writing that they are getting many adds cause for me very less adds are coming! After 5-7 songs 1 add comes and that too not more than 20 seconds! Maybe some people are just trying to spoil this apps reputation but to be honest I hv tried many apps like gaana, hungama, SoundCloud etc(being a music lover of course) and i find this app's services are best for free account too. Great app! Good service! Keep it up!",5,0,,2,459,en,52655,"['app', 'spotify', 'music', 'songs', 'love', 'like', 'good', 'listen', 'just', 'song', 'best', 'great', 'premium', 'really', 'use', 'play', 'listening', 'ads', 'playlist', 'want', 'don', 'music app', 'love app', 'time', 'love spotify']"
50000,52317,2022-02-15 04:40:24,This app actually help me because in YouTube I can not listen song side by side I love this app 💗,5,0,,2,97,en,49744,"['app', 'spotify', 'music', 'songs', 'love', 'like', 'good', 'listen', 'just', 'song', 'best', 'great', 'premium', 'really', 'use', 'play', 'listening', 'ads', 'playlist', 'want', 'don', 'music app', 'love app', 'time', 'love spotify']"
25315,27297,2022-04-30 09:23:15,Honestly so much better then youtube music and that's enough for me,5,0,,2,67,en,25142,"['app', 'spotify', 'music', 'songs', 'love', 'like', 'good', 'listen', 'just', 'song', 'best', 'great', 'premium', 'really', 'use', 'play', 'listening', 'ads', 'playlist', 'want', 'don', 'music app', 'love app', 'time', 'love spotify']"
19739,21389,2022-05-16 22:44:49,All my favourite music in one place,5,0,,2,35,en,19603,"['sound excellent', 'music place', 'music works like', 'music selection need', 'marriage', 'need vintage', 'music podcast great', 'music quality love', 'music lovers half', 'music place great', 'music love luv', 'music blend easily', 'music blend', 'need vintage music', 'marriage amazing', 'place great works', 'lyrics feature recommended', 'listening fantastic', 'listening fantastic music', 'love listen things', 'love luv', 'marriage amazing love', 'love new lyrics', 'lyrics provided song', 'lovers half']"
23337,25214,2022-05-06 03:07:38,"The app has many options to choose your favorite artists or select genre of your choice. I had no glitches or any problems with it. Overall, I would say spotify is a good app and highly recommend it.",4,3,,2,199,en,23175,"['app', 'spotify', 'music', 'songs', 'love', 'like', 'good', 'listen', 'just', 'song', 'best', 'great', 'premium', 'really', 'use', 'play', 'listening', 'ads', 'playlist', 'want', 'don', 'music app', 'love app', 'time', 'love spotify']"
40153,42459,2022-03-24 18:19:11,"I always use YouTube music because I have premium but i've been having money troubles recently and had to cancel my subscription and Spotify has been a life saver, I can actually shut my screen off and save battery while still getting to listen to all my favorite music",5,1,,2,269,en,39918,"['app', 'spotify', 'music', 'songs', 'love', 'like', 'good', 'listen', 'just', 'song', 'best', 'great', 'premium', 'really', 'use', 'play', 'listening', 'ads', 'playlist', 'want', 'don', 'music app', 'love app', 'time', 'love spotify']"
2284,2503,2022-07-04 04:55:00,Spotify is not an app thats good to have without premium though if you use the web player it gets better but i like the app very much i don't really have feedback,4,0,,2,162,en,2268,"['app', 'spotify', 'music', 'songs', 'love', 'like', 'good', 'listen', 'just', 'song', 'best', 'great', 'premium', 'really', 'use', 'play', 'listening', 'ads', 'playlist', 'want', 'don', 'music app', 'love app', 'time', 'love spotify']"
30065,32270,2022-04-20 02:02:28,I really like this app but I have one problem....when I make my own playlist that doesn't have a lot of song only 6-7 like that this app will add another song that I don't like and I doesn't even know those song...I hope you can stop that...,4,0,,2,241,en,29853,"['app', 'spotify', 'music', 'songs', 'love', 'like', 'good', 'listen', 'just', 'song', 'best', 'great', 'premium', 'really', 'use', 'play', 'listening', 'ads', 'playlist', 'want', 'don', 'music app', 'love app', 'time', 'love spotify']"
14418,15703,2022-06-02 10:03:43,very good to use haha my teacher always took my phone but it's okay I still can connect my bluetooth earport and listen to the songs in this app lol,5,0,,2,148,en,14304,"['app', 'spotify', 'music', 'songs', 'love', 'like', 'good', 'listen', 'just', 'song', 'best', 'great', 'premium', 'really', 'use', 'play', 'listening', 'ads', 'playlist', 'want', 'don', 'music app', 'love app', 'time', 'love spotify']"
16338,17744,2022-05-27 22:29:51,I don't like the ad s but everything else is PERFECT,4,0,,2,52,en,16216,"['music', 'app', 'love', 'spotify', 'great', 'song', 'songs', 'good', 'like', 'premium', 'listen', 'playlist', 'ads', 'play', 'just', 'best', 'playlists', 'really', 'better', 'use', 'want', 'quality', 'music app', 'don', 'amazing']"
4272,4703,2022-06-29 07:22:58,"It's a really good app , you can listen audios, songs, etc while being on another app at the same time. I had no problem signing in in this device, but then I signed in from another device. I inserted the name, password,email etc and all, but it kept loading forever. The app kept on loading the next day and on and on, it never let me in. It's an annoying glitch and it makes me really disappointed and mad. Fix this glitch soon as possible.",4,0,,2,442,en,4240,"['app', 'spotify', 'music', 'songs', 'love', 'like', 'good', 'listen', 'just', 'song', 'best', 'great', 'premium', 'really', 'use', 'play', 'listening', 'ads', 'playlist', 'want', 'don', 'music app', 'love app', 'time', 'love spotify']"
40767,43074,2022-03-22 19:12:11,Always has the music you love from the artist you have on repeat;not bad to remove adds and good coverage whether your at the beach or in your house.spotify has your back.,5,1,,2,171,en,40530,"['music', 'app', 'love', 'spotify', 'great', 'song', 'songs', 'good', 'like', 'premium', 'listen', 'playlist', 'ads', 'play', 'just', 'best', 'playlists', 'really', 'better', 'use', 'want', 'quality', 'music app', 'don', 'amazing']"
56359,58681,2022-01-25 01:10:48,"super good quality app, easily navigation and everything",5,0,,2,56,en,56096,"['app', 'spotify', 'music', 'songs', 'love', 'like', 'good', 'listen', 'just', 'song', 'best', 'great', 'premium', 'really', 'use', 'play', 'listening', 'ads', 'playlist', 'want', 'don', 'music app', 'love app', 'time', 'love spotify']"
8284,9111,2022-06-19 08:58:50,I have been using many music aps in the past 10 years or so... I find Spotify the best one in terms of functanality and ease of use... Still few improvements required like usage in poor network areas... Need to fix that,5,0,,2,219,en,8217,"['app', 'spotify', 'music', 'songs', 'love', 'like', 'good', 'listen', 'just', 'song', 'best', 'great', 'premium', 'really', 'use', 'play', 'listening', 'ads', 'playlist', 'want', 'don', 'music app', 'love app', 'time', 'love spotify']"
37975,40279,2022-04-03 19:20:22,I've had Spotify since the beginning and I love it. I find all of my music in one place. I absolutely love the playlist that I developed according to my taste.,5,1,,2,159,en,37746,"['music', 'app', 'love', 'spotify', 'great', 'song', 'songs', 'good', 'like', 'premium', 'listen', 'playlist', 'ads', 'play', 'just', 'best', 'playlists', 'really', 'better', 'use', 'want', 'quality', 'music app', 'don', 'amazing']"
19532,21165,2022-05-17 15:07:17,More songs from anime shows with translated lyrics please also add a download feature to store your playlists I can't do it on the computer,5,0,,2,139,en,19396,"['like album songs', 'translated lyrics add', 'translated lyrics', 'store playlists computer', 'store playlists', 'songs like album', 'songs anime shows', 'songs anime', 'shows translated lyrics', 'shows translated', 'podcast episodes', 'playlists computer way', 'playlists computer', 'option dowloading individual', 'option dowloading', 'notes podcast episodes', 'notes podcast', 'notes', 'lyrics add download', 'lyrics add', 'individual songs like', 'feature store playlists', 'feature store', 'way add notes', 'anime shows']"
46474,48786,2022-03-01 13:38:13,Get variety of all types of music all at one touch of a button,5,0,,2,62,en,46225,"['app', 'spotify', 'music', 'songs', 'love', 'like', 'good', 'listen', 'just', 'song', 'best', 'great', 'premium', 'really', 'use', 'play', 'listening', 'ads', 'playlist', 'want', 'don', 'music app', 'love app', 'time', 'love spotify']"
2402,2627,2022-07-03 20:13:47,Simple to use...suggestions are easy to use and easy with a simple 👌 play button,5,0,,2,80,en,2384,"['music', 'app', 'love', 'spotify', 'great', 'song', 'songs', 'good', 'like', 'premium', 'listen', 'playlist', 'ads', 'play', 'just', 'best', 'playlists', 'really', 'better', 'use', 'want', 'quality', 'music app', 'don', 'amazing']"
2637,2890,2022-07-03 06:57:20,My experience with Spotify is great. I love this platform. Thanks Spotify team.,5,0,,2,79,en,2618,"['app', 'spotify', 'music', 'songs', 'love', 'like', 'good', 'listen', 'just', 'song', 'best', 'great', 'premium', 'really', 'use', 'play', 'listening', 'ads', 'playlist', 'want', 'don', 'music app', 'love app', 'time', 'love spotify']"
10156,11164,2022-06-14 15:23:36,"Great App, links across devices and plays the things I love. Ideally you should subscribe to Spotify for optimum usage",5,0,,2,118,en,10080,"['music', 'app', 'love', 'spotify', 'great', 'song', 'songs', 'good', 'like', 'premium', 'listen', 'playlist', 'ads', 'play', 'just', 'best', 'playlists', 'really', 'better', 'use', 'want', 'quality', 'music app', 'don', 'amazing']"
20710,22427,2022-05-14 01:43:57,"Great service when subscribed, but terrible free service with way too many adds and basically no features except shuffle plau on a phone",4,0,,2,136,en,20565,"['app', 'spotify', 'music', 'songs', 'love', 'like', 'good', 'listen', 'just', 'song', 'best', 'great', 'premium', 'really', 'use', 'play', 'listening', 'ads', 'playlist', 'want', 'don', 'music app', 'love app', 'time', 'love spotify']"
9428,10369,2022-06-16 12:31:45,Got 6 ads in a row but good service,4,0,,2,35,en,9354,"['music', 'app', 'love', 'spotify', 'great', 'song', 'songs', 'good', 'like', 'premium', 'listen', 'playlist', 'ads', 'play', 'just', 'best', 'playlists', 'really', 'better', 'use', 'want', 'quality', 'music app', 'don', 'amazing']"
41604,43911,2022-03-19 02:44:18,I love Spotify! It even lets you use different screens on your phone while listening with no inturruptions and with any paid subscriptions. Also.. Very intuitive...,5,1,,2,164,en,41366,"['music', 'app', 'love', 'spotify', 'great', 'song', 'songs', 'good', 'like', 'premium', 'listen', 'playlist', 'ads', 'play', 'just', 'best', 'playlists', 'really', 'better', 'use', 'want', 'quality', 'music app', 'don', 'amazing']"
10428,11461,2022-06-13 22:20:54,Very good app but to skip is just sad but other than that awesome app💯❤,4,0,,2,71,en,10348,"['app', 'spotify', 'music', 'songs', 'love', 'like', 'good', 'listen', 'just', 'song', 'best', 'great', 'premium', 'really', 'use', 'play', 'listening', 'ads', 'playlist', 'want', 'don', 'music app', 'love app', 'time', 'love spotify']"
40390,42696,2022-03-23 18:14:31,"I love them, especially finding out that you can opt in to HD music!",5,0,,2,68,en,40153,"['music', 'app', 'love', 'spotify', 'great', 'song', 'songs', 'good', 'like', 'premium', 'listen', 'playlist', 'ads', 'play', 'just', 'best', 'playlists', 'really', 'better', 'use', 'want', 'quality', 'music app', 'don', 'amazing']"
43219,45530,2022-03-11 13:15:54,I love being able to make my own playlist with songs that I love. I can create different genres of music and play whatever I'm in the mood for. Always a good time!,5,1,,2,163,en,42975,"['music', 'app', 'love', 'spotify', 'great', 'song', 'songs', 'good', 'like', 'premium', 'listen', 'playlist', 'ads', 'play', 'just', 'best', 'playlists', 'really', 'better', 'use', 'want', 'quality', 'music app', 'don', 'amazing']"
56794,59116,2022-01-23 06:48:18,Great platform to listen to songs. Keep recommending me with songs that I don't know but still just right up my alley. Efficient and easy way to spice up and modify my playlist.,5,0,,2,177,en,56529,"['love variety vast', 'library choices country', 'library quality', 'library quality sound', 'listen connect', 'listen connect appreciate', 'listen songs recommending', 'way spice', 'modify', 'modify playlist', 'modify playlist love', 'music totally', 'music totally satisfied', 'phone listen connect', 'platform listen songs', 'library choices', 'know just right', 'recommending songs don', 'vast library quality', 'variety vast library', 'variety vast', 'totally satisfied', 'spice modify playlist', 'playlist love variety', 'spice']"
2606,2852,2022-07-03 08:59:40,Lots of playing options... both old and new school music...Top notch,5,0,,2,68,en,2587,"['app', 'spotify', 'music', 'songs', 'love', 'like', 'good', 'listen', 'just', 'song', 'best', 'great', 'premium', 'really', 'use', 'play', 'listening', 'ads', 'playlist', 'want', 'don', 'music app', 'love app', 'time', 'love spotify']"
15731,17096,2022-05-29 14:08:39,Do flips have to do it for a few months and I will be happy with totem and reel than the one you gave us to go fishing for the weekend of a year and then I had a few friends and a few other friends that I am not sure of yet to be able and not to,5,0,,2,245,en,15610,"['app', 'spotify', 'music', 'songs', 'love', 'like', 'good', 'listen', 'just', 'song', 'best', 'great', 'premium', 'really', 'use', 'play', 'listening', 'ads', 'playlist', 'want', 'don', 'music app', 'love app', 'time', 'love spotify']"
54670,56991,2022-01-30 04:08:28,Since I started using Spotify I'm enjoying it. I had another similar music app and was doubtful about using Spotify and wasn't even really sure what this app entailed but I found out and downloaded it and enjoying thus far very much. It's great 👍🏼,5,2,,2,247,en,54409,"['music', 'app', 'love', 'spotify', 'great', 'song', 'songs', 'good', 'like', 'premium', 'listen', 'playlist', 'ads', 'play', 'just', 'best', 'playlists', 'really', 'better', 'use', 'want', 'quality', 'music app', 'don', 'amazing']"
12163,13323,2022-06-09 08:11:17,Best Music app without many ads disturbance as others do,5,1,,2,56,en,12067,"['music', 'app', 'love', 'spotify', 'great', 'song', 'songs', 'good', 'like', 'premium', 'listen', 'playlist', 'ads', 'play', 'just', 'best', 'playlists', 'really', 'better', 'use', 'want', 'quality', 'music app', 'don', 'amazing']"
9783,10755,2022-06-15 14:44:24,My friend sent me a song called Big and Chunky I couldn't hear all of it's without downloading Spotify so I am downloading it right now,5,0,,2,135,en,9708,"['music', 'app', 'love', 'spotify', 'great', 'song', 'songs', 'good', 'like', 'premium', 'listen', 'playlist', 'ads', 'play', 'just', 'best', 'playlists', 'really', 'better', 'use', 'want', 'quality', 'music app', 'don', 'amazing']"
22682,24525,2022-05-07 21:29:38,A few bugs every now and again. Recently it has been booting me out the app. Bugs usually fixed in good timing.,4,0,,2,111,en,22527,"['app', 'spotify', 'music', 'songs', 'love', 'like', 'good', 'listen', 'just', 'song', 'best', 'great', 'premium', 'really', 'use', 'play', 'listening', 'ads', 'playlist', 'want', 'don', 'music app', 'love app', 'time', 'love spotify']"
18689,20259,2022-05-20 04:58:59,"Exceptional, so incredible all I wanted to do is listen all night!!!!",5,0,,2,69,en,18558,"['app', 'spotify', 'music', 'songs', 'love', 'like', 'good', 'listen', 'just', 'song', 'best', 'great', 'premium', 'really', 'use', 'play', 'listening', 'ads', 'playlist', 'want', 'don', 'music app', 'love app', 'time', 'love spotify']"
57501,59823,2022-01-20 09:49:31,Best app ever in whole world!!!!🙂🙂🙂 pls allow us to lsten music offline without premium!! Love this app!🎶🎶🎶🎶🎶💓💓😊😊✌🏻👍🏻,5,0,,2,117,en,57234,"['app', 'spotify', 'music', 'songs', 'love', 'like', 'good', 'listen', 'just', 'song', 'best', 'great', 'premium', 'really', 'use', 'play', 'listening', 'ads', 'playlist', 'want', 'don', 'music app', 'love app', 'time', 'love spotify']"
52886,55205,2022-02-04 19:24:40,"Clear sound, good staff & easy to find the artist",5,0,,2,49,en,52627,"['music', 'app', 'love', 'spotify', 'great', 'song', 'songs', 'good', 'like', 'premium', 'listen', 'playlist', 'ads', 'play', 'just', 'best', 'playlists', 'really', 'better', 'use', 'want', 'quality', 'music app', 'don', 'amazing']"
24944,26907,2022-05-01 11:59:06,"Quite convenient,and global in tast of music and sounds",5,0,,2,55,en,24773,"['music', 'app', 'love', 'spotify', 'great', 'song', 'songs', 'good', 'like', 'premium', 'listen', 'playlist', 'ads', 'play', 'just', 'best', 'playlists', 'really', 'better', 'use', 'want', 'quality', 'music app', 'don', 'amazing']"
1598,1755,2022-07-05 20:01:17,I really enjoy this app. The weekly discovery is awesome!,5,0,,2,57,en,1587,"['app', 'spotify', 'music', 'songs', 'love', 'like', 'good', 'listen', 'just', 'song', 'best', 'great', 'premium', 'really', 'use', 'play', 'listening', 'ads', 'playlist', 'want', 'don', 'music app', 'love app', 'time', 'love spotify']"
21067,22807,2022-05-13 00:44:19,"I love Spotify, I just can't be without it",5,0,,2,42,en,20921,"['couldn', 'anymore', 'live', 'live spotify', 'love live', 'just fine joni', 'like new life', 'life partner live', 'life partner', 'live anymore', 'live anymore best', 'live spotify 1000', 'live spotify spotify', 'just couldn open', 'young just', 'love live spotify', 'love spotify neil', 'money couldn', 'money couldn cope', 'music anymore need', 'music love live', 'need say love', 'need spotify love', 'neil young just', 'just couldn']"
10109,11111,2022-06-14 17:28:20,I absolutely love this app but I have no clue why the song I search doesn't play and instead some random song plays. Kindly fix the issue.,5,0,,2,138,en,10033,"['music', 'app', 'love', 'spotify', 'great', 'song', 'songs', 'good', 'like', 'premium', 'listen', 'playlist', 'ads', 'play', 'just', 'best', 'playlists', 'really', 'better', 'use', 'want', 'quality', 'music app', 'don', 'amazing']"
25351,27335,2022-04-30 06:20:15,"Spotify is expectionally good, but I feel there are still areas left for improvements, like fresh song recommendations based on one random song.",4,298,,2,144,en,25177,"['music', 'app', 'love', 'spotify', 'great', 'song', 'songs', 'good', 'like', 'premium', 'listen', 'playlist', 'ads', 'play', 'just', 'best', 'playlists', 'really', 'better', 'use', 'want', 'quality', 'music app', 'don', 'amazing']"
44144,46455,2022-03-08 18:59:55,"Getting better, wish Android could search playlist by song not by playlist title",4,8,,2,80,en,43899,"['music', 'app', 'love', 'spotify', 'great', 'song', 'songs', 'good', 'like', 'premium', 'listen', 'playlist', 'ads', 'play', 'just', 'best', 'playlists', 'really', 'better', 'use', 'want', 'quality', 'music app', 'don', 'amazing']"
19157,20765,2022-05-18 17:55:47,Love the premium experience but even when I'm skint a Spotify is a must listen great app,5,0,,2,88,en,19023,"['music', 'app', 'love', 'spotify', 'great', 'song', 'songs', 'good', 'like', 'premium', 'listen', 'playlist', 'ads', 'play', 'just', 'best', 'playlists', 'really', 'better', 'use', 'want', 'quality', 'music app', 'don', 'amazing']"
