level_0,index,Time_submitted,content,score,Total_thumbsup,Reply,sentiment,lengthContent,Language,scoreSA,reviewId,topics
2517,2532,2022-07-03 13:30:14,I enjoy it especially listening artist from my country,5,0,,2,54,en,4,24846,"['app', 'music', 'spotify', 'love', 'songs', 'great', 'best', 'good', 'listen', 'like', 'use', 'song', 'premium', 'just', 'music app', 'easy', 'really', 'ads', 'listening', 'play', 'want', 'best music', 'playlist', 'amazing', 'free']"
53325,53591,2022-02-02 14:01:09,Its been great keep up the good work freedoms of speech!,5,0,,2,56,en,4,23500,"['music', 'app', 'spotify', 'love', 'great', 'songs', 'good', 'best', 'like', 'listen', 'use', 'song', 'just', 'premium', 'really', 'easy', 'listening', 'music app', 'ads', 'want', 'playlist', 'play', 'don', 've', 'amazing']"
55141,55410,2022-01-28 02:09:02,"Sound is good, selections are great!",5,0,,2,36,en,4,22768,"['music', 'app', 'spotify', 'love', 'great', 'songs', 'good', 'best', 'like', 'listen', 'use', 'song', 'just', 'premium', 'really', 'easy', 'listening', 'music app', 'ads', 'want', 'playlist', 'play', 'don', 've', 'amazing']"
36658,36895,2022-04-09 06:53:58,"Most enjoyable, finding songs from many years ago that I loved and still do",5,0,,2,75,en,4,30022,"['music', 'app', 'spotify', 'love', 'great', 'songs', 'good', 'best', 'like', 'listen', 'use', 'song', 'just', 'premium', 'really', 'easy', 'listening', 'music app', 'ads', 'want', 'playlist', 'play', 'don', 've', 'amazing']"
57936,58208,2022-01-14 20:53:50,Great platform to listen to music they have litterally every song i like and not too much ads at once (meameanwhile at the sametime we all understand that they need ads for money to keep the app running),5,0,,2,203,en,4,5181,"['app', 'music', 'spotify', 'love', 'songs', 'great', 'best', 'good', 'listen', 'like', 'use', 'song', 'premium', 'just', 'music app', 'easy', 'really', 'ads', 'listening', 'play', 'want', 'best music', 'playlist', 'amazing', 'free']"
40446,40691,2022-03-22 22:03:19,I don't like seeing ads but I am sure it's part of your business marketing strategy,5,0,,2,83,en,4,8378,"['app', 'music', 'spotify', 'love', 'songs', 'great', 'best', 'good', 'listen', 'like', 'use', 'song', 'premium', 'just', 'music app', 'easy', 'really', 'ads', 'listening', 'play', 'want', 'best music', 'playlist', 'amazing', 'free']"
6661,6716,2022-06-23 04:22:56,"Great Music App, but I think it will be even more better if developer adds a sort of Volume control in the app for the gamers who love to play music/podcast while playing🥰",5,0,,2,171,en,4,7878,"['music', 'app', 'spotify', 'love', 'great', 'songs', 'good', 'best', 'like', 'listen', 'use', 'song', 'just', 'premium', 'really', 'easy', 'listening', 'music app', 'ads', 'want', 'playlist', 'play', 'don', 've', 'amazing']"
57901,58173,2022-01-15 04:00:56,"Being a music lover at young age I was able to listen to all the music I grew up with, all the music that as far I can remember them. The era of my teenage years, the 80's (all the genre specially new wave), 90's alternative rock, grunge, the hair bands and until now. Music is everything to me. Music is my life, Spotify is life 🎶🎧🤘👍😎",5,20,,2,335,en,4,9095,"['app', 'music', 'spotify', 'love', 'songs', 'great', 'best', 'good', 'listen', 'like', 'use', 'song', 'premium', 'just', 'music app', 'easy', 'really', 'ads', 'listening', 'play', 'want', 'best music', 'playlist', 'amazing', 'free']"
7393,7456,2022-06-21 12:11:10,Variety of playlist available based on your mood & fav artist. Reasonable price for student subscriptions.,5,0,,2,106,en,4,27087,"['music', 'app', 'spotify', 'love', 'great', 'songs', 'good', 'best', 'like', 'listen', 'use', 'song', 'just', 'premium', 'really', 'easy', 'listening', 'music app', 'ads', 'want', 'playlist', 'play', 'don', 've', 'amazing']"
11370,11469,2022-06-11 05:41:31,Best musical app i have ever seen,5,0,,2,33,en,4,12972,"['app', 'music', 'spotify', 'love', 'songs', 'great', 'best', 'good', 'listen', 'like', 'use', 'song', 'premium', 'just', 'music app', 'easy', 'really', 'ads', 'listening', 'play', 'want', 'best music', 'playlist', 'amazing', 'free']"
48484,48740,2022-02-19 21:23:21,Great app! I love that I can listen to so many artists and their albums in one place. Also love that I can wake up to music when I set my alarm!,5,0,,2,144,en,4,15557,"['app', 'music', 'spotify', 'love', 'songs', 'great', 'best', 'good', 'listen', 'like', 'use', 'song', 'premium', 'just', 'music app', 'easy', 'really', 'ads', 'listening', 'play', 'want', 'best music', 'playlist', 'amazing', 'free']"
44791,45045,2022-03-08 05:15:00,"as a premium user, i think this app is amazing. the premium plan doesn't even cost that much! and now, thanks to the new update, i can even see the lyrics, and i find this amazing. this is why i'm rating 5 stars and not 4.",5,10,,2,222,en,4,5580,"['app', 'music', 'spotify', 'love', 'songs', 'great', 'best', 'good', 'listen', 'like', 'use', 'song', 'premium', 'just', 'music app', 'easy', 'really', 'ads', 'listening', 'play', 'want', 'best music', 'playlist', 'amazing', 'free']"
54459,54726,2022-01-29 23:50:09,"I love using this app because l can pick and choose what gets played, I also enjoy being able to create playlist's and sharing them on my social media page's.",5,1,,2,158,en,4,9575,"['music', 'app', 'spotify', 'love', 'great', 'songs', 'good', 'best', 'like', 'listen', 'use', 'song', 'just', 'premium', 'really', 'easy', 'listening', 'music app', 'ads', 'want', 'playlist', 'play', 'don', 've', 'amazing']"
25414,25597,2022-04-29 12:16:21,"I love this app very much! ❤There is lyrics and there are reccomendations to it.Thus, I can listen to music while playing either my games or studying. I could pause the music anytime in my notifications! It is amazing!",5,0,,2,218,en,4,1318,"['music', 'app', 'spotify', 'love', 'great', 'songs', 'good', 'best', 'like', 'listen', 'use', 'song', 'just', 'premium', 'really', 'easy', 'listening', 'music app', 'ads', 'want', 'playlist', 'play', 'don', 've', 'amazing']"
57119,57391,2022-01-20 22:13:03,Wonderful music experience! I will always support Spotify ❤️,5,0,,2,60,en,4,9868,"['music', 'app', 'spotify', 'love', 'great', 'songs', 'good', 'best', 'like', 'listen', 'use', 'song', 'just', 'premium', 'really', 'easy', 'listening', 'music app', 'ads', 'want', 'playlist', 'play', 'don', 've', 'amazing']"
5722,5768,2022-06-25 13:10:51,"Awesome!! Thank you to the creators of Spotify!! I fu ki' love it!!! You guys have introduced me to the most wicked singles and subsequent albums. Truly, emphatically, I'm virtually certain I will never require another music platform. (Perhaps the integration of artist videos would be appreciated by many of your 'loyal subjects'). Again, Dear Spotify constitutents, THANK YOU!!!!!!!",5,0,,2,384,en,4,15815,"['music', 'app', 'spotify', 'love', 'great', 'songs', 'good', 'best', 'like', 'listen', 'use', 'song', 'just', 'premium', 'really', 'easy', 'listening', 'music app', 'ads', 'want', 'playlist', 'play', 'don', 've', 'amazing']"
1506,1514,2022-07-06 00:59:42,"The best ever music app after Google play store, with great quality sound n other effects. Specially the premium plan is so worth it. 👍😉😇",5,0,,2,137,en,4,17667,"['app', 'music', 'spotify', 'love', 'songs', 'great', 'best', 'good', 'listen', 'like', 'use', 'song', 'premium', 'just', 'music app', 'easy', 'really', 'ads', 'listening', 'play', 'want', 'best music', 'playlist', 'amazing', 'free']"
16306,16436,2022-05-27 16:13:55,Best music app but there are not all the song from YouTube,5,0,,2,58,en,4,3998,"['app', 'music', 'spotify', 'love', 'songs', 'great', 'best', 'good', 'listen', 'like', 'use', 'song', 'premium', 'just', 'music app', 'easy', 'really', 'ads', 'listening', 'play', 'want', 'best music', 'playlist', 'amazing', 'free']"
7277,7339,2022-06-21 17:34:54,Such a great music app and preferably my favorite!,5,0,,2,50,en,4,3132,"['app', 'music', 'spotify', 'love', 'songs', 'great', 'best', 'good', 'listen', 'like', 'use', 'song', 'premium', 'just', 'music app', 'easy', 'really', 'ads', 'listening', 'play', 'want', 'best music', 'playlist', 'amazing', 'free']"
7006,7066,2022-06-22 08:25:40,"Excellent app for Music, great playlist recommendations",5,0,,2,55,en,4,13553,"['app', 'music', 'spotify', 'love', 'songs', 'great', 'best', 'good', 'listen', 'like', 'use', 'song', 'premium', 'just', 'music app', 'easy', 'really', 'ads', 'listening', 'play', 'want', 'best music', 'playlist', 'amazing', 'free']"
58317,58589,2022-01-12 01:01:59,"No doubt, the only music streaming app worth paying for the premium service. No second thoughts, coming from an audiophile and fan of any and all genres across the board. Love discovery, and love revisiting old and nearly forgotten faves, as quick as I can search. Run-on sentence? Sorry Mrs. McGuckin, you old hag!",5,3,,2,315,en,4,11038,"['music', 'app', 'spotify', 'love', 'great', 'songs', 'good', 'best', 'like', 'listen', 'use', 'song', 'just', 'premium', 'really', 'easy', 'listening', 'music app', 'ads', 'want', 'playlist', 'play', 'don', 've', 'amazing']"
50990,51252,2022-02-10 06:00:42,Best app for music lovers and broadcast listeners. Must recommending this.,5,0,,2,74,en,4,26844,"['music', 'app', 'spotify', 'love', 'great', 'songs', 'good', 'best', 'like', 'listen', 'use', 'song', 'just', 'premium', 'really', 'easy', 'listening', 'music app', 'ads', 'want', 'playlist', 'play', 'don', 've', 'amazing']"
20541,20691,2022-05-14 03:10:32,nice variety of songs/music for all ages!,5,0,,2,41,en,4,15619,"['app', 'music', 'spotify', 'love', 'songs', 'great', 'best', 'good', 'listen', 'like', 'use', 'song', 'premium', 'just', 'music app', 'easy', 'really', 'ads', 'listening', 'play', 'want', 'best music', 'playlist', 'amazing', 'free']"
48145,48401,2022-02-21 07:06:47,This is a great app with very good music quality,5,0,,2,48,en,4,28073,"['app', 'music', 'spotify', 'love', 'songs', 'great', 'best', 'good', 'listen', 'like', 'use', 'song', 'premium', 'just', 'music app', 'easy', 'really', 'ads', 'listening', 'play', 'want', 'best music', 'playlist', 'amazing', 'free']"
22460,22621,2022-05-08 01:57:45,I've downloaded over 600 songs on my Spotify I have no idea how the ads are nowadays due to Premium,5,0,,2,99,en,4,22592,"['app', 'music', 'spotify', 'love', 'songs', 'great', 'best', 'good', 'listen', 'like', 'use', 'song', 'premium', 'just', 'music app', 'easy', 'really', 'ads', 'listening', 'play', 'want', 'best music', 'playlist', 'amazing', 'free']"
50790,51052,2022-02-10 22:18:00,"I have been using this app for more than a year now and I have no complaints. Even with all the ads, it is a great app for music.",5,2,,2,129,en,4,18475,"['app', 'music', 'spotify', 'love', 'songs', 'great', 'best', 'good', 'listen', 'like', 'use', 'song', 'premium', 'just', 'music app', 'easy', 'really', 'ads', 'listening', 'play', 'want', 'best music', 'playlist', 'amazing', 'free']"
11828,11928,2022-06-10 00:17:00,Love that I can set up my own music playlists. And the playlist they create for me based of what I like are great.,5,0,,2,114,en,4,12835,"['app', 'music', 'spotify', 'love', 'songs', 'great', 'best', 'good', 'listen', 'like', 'use', 'song', 'premium', 'just', 'music app', 'easy', 'really', 'ads', 'listening', 'play', 'want', 'best music', 'playlist', 'amazing', 'free']"
33090,33323,2022-04-14 16:02:09,The music quality is just refine.😍,5,0,,2,34,en,4,11461,"['music', 'app', 'spotify', 'love', 'great', 'songs', 'good', 'best', 'like', 'listen', 'use', 'song', 'just', 'premium', 'really', 'easy', 'listening', 'music app', 'ads', 'want', 'playlist', 'play', 'don', 've', 'amazing']"
13235,13343,2022-06-05 16:12:33,NOTHING TO SAY ABOUT THIS SPOTIFY APP JUST I LIKE SONGS,5,0,,2,55,en,4,24087,"['app', 'music', 'spotify', 'love', 'songs', 'great', 'best', 'good', 'listen', 'like', 'use', 'song', 'premium', 'just', 'music app', 'easy', 'really', 'ads', 'listening', 'play', 'want', 'best music', 'playlist', 'amazing', 'free']"
49483,49742,2022-02-16 03:26:24,I love the Spotify music that calm love pop so many song available.,5,0,,2,67,en,4,25032,"['music', 'app', 'spotify', 'love', 'great', 'songs', 'good', 'best', 'like', 'listen', 'use', 'song', 'just', 'premium', 'really', 'easy', 'listening', 'music app', 'ads', 'want', 'playlist', 'play', 'don', 've', 'amazing']"
39756,40000,2022-03-25 09:26:45,Nice to have my favorite songs in the list. I enjoy using spotify a lot. Thanks. 😊😊😊,5,0,,2,84,en,4,5362,"['app', 'music', 'spotify', 'love', 'songs', 'great', 'best', 'good', 'listen', 'like', 'use', 'song', 'premium', 'just', 'music app', 'easy', 'really', 'ads', 'listening', 'play', 'want', 'best music', 'playlist', 'amazing', 'free']"
17231,17363,2022-05-24 16:06:00,Love This App So Many Great Songs Here,5,0,,2,38,en,4,16714,"['app', 'music', 'spotify', 'love', 'songs', 'great', 'best', 'good', 'listen', 'like', 'use', 'song', 'premium', 'just', 'music app', 'easy', 'really', 'ads', 'listening', 'play', 'want', 'best music', 'playlist', 'amazing', 'free']"
31675,31905,2022-04-16 14:47:31,Lady gaga is amazing 👏 l hope to find love like that one and content.,5,0,,2,69,en,4,23536,"['app', 'music', 'spotify', 'love', 'songs', 'great', 'best', 'good', 'listen', 'like', 'use', 'song', 'premium', 'just', 'music app', 'easy', 'really', 'ads', 'listening', 'play', 'want', 'best music', 'playlist', 'amazing', 'free']"
53990,54256,2022-01-31 08:02:53,"I've been using this app for multiple years and it is awesome, if your using premium. If you don't have don't have premium, it's filled with ads and unskipable Songs. If you can afford premium though I would highly recommend it as I couldn't imagine my life with out Spotify.",5,7,,2,275,en,4,4876,"['app', 'music', 'spotify', 'love', 'songs', 'great', 'best', 'good', 'listen', 'like', 'use', 'song', 'premium', 'just', 'music app', 'easy', 'really', 'ads', 'listening', 'play', 'want', 'best music', 'playlist', 'amazing', 'free']"
3676,3699,2022-06-30 15:24:44,Best songs quality and very easy to use . 😊😊,5,0,,2,44,en,4,32564,"['music', 'app', 'spotify', 'love', 'great', 'songs', 'good', 'best', 'like', 'listen', 'use', 'song', 'just', 'premium', 'really', 'easy', 'listening', 'music app', 'ads', 'want', 'playlist', 'play', 'don', 've', 'amazing']"
50720,50982,2022-02-11 04:21:59,It is amazing but too much ads if you don't upgrade to premium,5,0,,2,62,en,4,21872,"['music', 'app', 'spotify', 'love', 'great', 'songs', 'good', 'best', 'like', 'listen', 'use', 'song', 'just', 'premium', 'really', 'easy', 'listening', 'music app', 'ads', 'want', 'playlist', 'play', 'don', 've', 'amazing']"
48688,48944,2022-02-19 02:29:45,"Love it! I've never had any problems, except not being able to afford premium lol-",5,0,,2,82,en,4,16066,"['app', 'music', 'spotify', 'love', 'songs', 'great', 'best', 'good', 'listen', 'like', 'use', 'song', 'premium', 'just', 'music app', 'easy', 'really', 'ads', 'listening', 'play', 'want', 'best music', 'playlist', 'amazing', 'free']"
5354,5398,2022-06-26 13:07:36,The playlist the apps creates are great. Song suggessions are also good. 5 Stars.,5,0,,2,81,en,4,18867,"['app', 'music', 'spotify', 'love', 'songs', 'great', 'best', 'good', 'listen', 'like', 'use', 'song', 'premium', 'just', 'music app', 'easy', 'really', 'ads', 'listening', 'play', 'want', 'best music', 'playlist', 'amazing', 'free']"
21796,21955,2022-05-10 04:51:36,"I love this app.Its really awesome,lots of music and one problem is that the adds I hope that they would reduce it more of all its really a cool app",5,0,,2,148,en,4,15464,"['app', 'music', 'spotify', 'love', 'songs', 'great', 'best', 'good', 'listen', 'like', 'use', 'song', 'premium', 'just', 'music app', 'easy', 'really', 'ads', 'listening', 'play', 'want', 'best music', 'playlist', 'amazing', 'free']"
40578,40823,2022-03-22 15:02:10,Can you pls make it possible to add songs to the queue through swiping in the browse function as well? On android it only works when you are on a playlist or album,5,2,,2,163,en,4,15707,"['app', 'music', 'spotify', 'love', 'songs', 'great', 'best', 'good', 'listen', 'like', 'use', 'song', 'premium', 'just', 'music app', 'easy', 'really', 'ads', 'listening', 'play', 'want', 'best music', 'playlist', 'amazing', 'free']"
48552,48808,2022-02-19 16:07:22,"19 Feb 2022 sorted again. 19Jan2022 Offline playing stopping when the screen times out. MAY 2021 edit....WHAT THE F??? Constantly buffering, won't recognise that I'm online, every podcast taking 4 or more attempts to load & play. Please send a fix ASAP. Pre-recent 2021 issues review: Use it every day. To motivate, calm and inspire. Easy to use, massive library.",5,6,,2,363,en,4,17975,"['app', 'music', 'spotify', 'love', 'songs', 'great', 'best', 'good', 'listen', 'like', 'use', 'song', 'premium', 'just', 'music app', 'easy', 'really', 'ads', 'listening', 'play', 'want', 'best music', 'playlist', 'amazing', 'free']"
4748,4786,2022-06-28 01:19:51,e we do jukn ede u u vv a clip to paste it in the text box.Tap on a clip to buy saved here.u call wi,5,0,,2,100,en,4,12227,"['app', 'music', 'spotify', 'love', 'songs', 'great', 'best', 'good', 'listen', 'like', 'use', 'song', 'premium', 'just', 'music app', 'easy', 'really', 'ads', 'listening', 'play', 'want', 'best music', 'playlist', 'amazing', 'free']"
6817,6873,2022-06-22 18:32:32,It a nice app...it has useful notifications plus the lyrics when the song is playing it good app...it not giving me problems I like it,5,0,,2,134,en,4,30691,"['app', 'music', 'spotify', 'love', 'songs', 'great', 'best', 'good', 'listen', 'like', 'use', 'song', 'premium', 'just', 'music app', 'easy', 'really', 'ads', 'listening', 'play', 'want', 'best music', 'playlist', 'amazing', 'free']"
124,125,2022-07-09 06:05:20,"Easy play, and all singers and songs I wanted is here.Thank you",5,0,,2,63,en,4,252,"['music', 'app', 'spotify', 'love', 'great', 'songs', 'good', 'best', 'like', 'listen', 'use', 'song', 'just', 'premium', 'really', 'easy', 'listening', 'music app', 'ads', 'want', 'playlist', 'play', 'don', 've', 'amazing']"
39307,39550,2022-03-27 07:47:11,"Good app,if listen songs in this app after 4,5 one add will come,that add will be maximum 15 seconds only.but any songs,stories are there.",5,0,,2,138,en,4,30189,"['app', 'music', 'spotify', 'love', 'songs', 'great', 'best', 'good', 'listen', 'like', 'use', 'song', 'premium', 'just', 'music app', 'easy', 'really', 'ads', 'listening', 'play', 'want', 'best music', 'playlist', 'amazing', 'free']"
20022,20167,2022-05-15 18:09:08,"Had to like the new update, it's super used to have bugs but they're gone, thanks for the new layout it's the best",5,0,,2,114,en,4,27269,"['music', 'app', 'spotify', 'love', 'great', 'songs', 'good', 'best', 'like', 'listen', 'use', 'song', 'just', 'premium', 'really', 'easy', 'listening', 'music app', 'ads', 'want', 'playlist', 'play', 'don', 've', 'amazing']"
37234,37471,2022-04-06 15:05:00,I always have a blast shooting all the discusting zombies.,5,0,,2,58,en,4,10635,"['app', 'music', 'spotify', 'love', 'songs', 'great', 'best', 'good', 'listen', 'like', 'use', 'song', 'premium', 'just', 'music app', 'easy', 'really', 'ads', 'listening', 'play', 'want', 'best music', 'playlist', 'amazing', 'free']"
9628,9708,2022-06-15 18:15:35,Super great app that play with each of your vybes,5,0,,2,49,en,4,24004,"['app', 'music', 'spotify', 'love', 'songs', 'great', 'best', 'good', 'listen', 'like', 'use', 'song', 'premium', 'just', 'music app', 'easy', 'really', 'ads', 'listening', 'play', 'want', 'best music', 'playlist', 'amazing', 'free']"
17365,17499,2022-05-24 05:08:50,Spotify has the best user experience,5,0,,2,36,en,4,11016,"['app', 'music', 'spotify', 'love', 'songs', 'great', 'best', 'good', 'listen', 'like', 'use', 'song', 'premium', 'just', 'music app', 'easy', 'really', 'ads', 'listening', 'play', 'want', 'best music', 'playlist', 'amazing', 'free']"
30046,30268,2022-04-19 19:02:53,Love Spotify. Great service for the price.,5,0,,2,42,en,4,24103,"['app', 'music', 'spotify', 'love', 'songs', 'great', 'best', 'good', 'listen', 'like', 'use', 'song', 'premium', 'just', 'music app', 'easy', 'really', 'ads', 'listening', 'play', 'want', 'best music', 'playlist', 'amazing', 'free']"
48218,48474,2022-02-20 21:34:25,"Good app, nice to see them not cave on JRE, they're a streaming-service. Not their job to decide what's good & not, that's the listeners choice.",5,1,,2,144,en,4,838,"['app', 'music', 'spotify', 'love', 'songs', 'great', 'best', 'good', 'listen', 'like', 'use', 'song', 'premium', 'just', 'music app', 'easy', 'really', 'ads', 'listening', 'play', 'want', 'best music', 'playlist', 'amazing', 'free']"
2266,2277,2022-07-04 05:18:48,Really good app. Can at music in the background without premium. Not much ads at all. Great app. Reccomend,5,0,,2,106,en,4,10066,"['app', 'music', 'spotify', 'love', 'songs', 'great', 'best', 'good', 'listen', 'like', 'use', 'song', 'premium', 'just', 'music app', 'easy', 'really', 'ads', 'listening', 'play', 'want', 'best music', 'playlist', 'amazing', 'free']"
53192,53458,2022-02-02 21:50:26,I like it because I get to listen to a ton of different songs and artest.,5,0,,2,73,en,4,22392,"['music', 'app', 'spotify', 'love', 'great', 'songs', 'good', 'best', 'like', 'listen', 'use', 'song', 'just', 'premium', 'really', 'easy', 'listening', 'music app', 'ads', 'want', 'playlist', 'play', 'don', 've', 'amazing']"
48958,49214,2022-02-18 04:18:14,Very good app for listening song and podcast,5,0,,2,44,en,4,4858,"['music', 'app', 'spotify', 'love', 'great', 'songs', 'good', 'best', 'like', 'listen', 'use', 'song', 'just', 'premium', 'really', 'easy', 'listening', 'music app', 'ads', 'want', 'playlist', 'play', 'don', 've', 'amazing']"
23196,23365,2022-05-06 01:03:06,I really enjoy the vast variety of music this app offers. I can create my own Playlist and discover new music based on my preferences. Keep up the good work!!,5,1,,2,158,en,4,10127,"['music', 'app', 'spotify', 'love', 'great', 'songs', 'good', 'best', 'like', 'listen', 'use', 'song', 'just', 'premium', 'really', 'easy', 'listening', 'music app', 'ads', 'want', 'playlist', 'play', 'don', 've', 'amazing']"
7076,7136,2022-06-22 04:07:57,"I love it. My music doesn't get put on hold for any ads, it's the best app ever. No regrets.",5,0,,2,92,en,4,21637,"['music', 'app', 'spotify', 'love', 'great', 'songs', 'good', 'best', 'like', 'listen', 'use', 'song', 'just', 'premium', 'really', 'easy', 'listening', 'music app', 'ads', 'want', 'playlist', 'play', 'don', 've', 'amazing']"
56236,56506,2022-01-24 12:06:37,great app app to listen and multitask at the same time.,5,0,,2,55,en,4,31007,"['app', 'music', 'spotify', 'love', 'songs', 'great', 'best', 'good', 'listen', 'like', 'use', 'song', 'premium', 'just', 'music app', 'easy', 'really', 'ads', 'listening', 'play', 'want', 'best music', 'playlist', 'amazing', 'free']"
7149,7210,2022-06-21 23:45:47,Have used this app for years very good quality. Could use more new ways to find new music.,5,0,,2,90,en,4,4186,"['app', 'music', 'spotify', 'love', 'songs', 'great', 'best', 'good', 'listen', 'like', 'use', 'song', 'premium', 'just', 'music app', 'easy', 'really', 'ads', 'listening', 'play', 'want', 'best music', 'playlist', 'amazing', 'free']"
45114,45368,2022-03-06 16:12:15,ever since I discovered this app I just cannot get enough of it <3 I love how I can listen to all my favorite songs on here and it's very easy to navigate!,5,2,,2,155,en,4,10679,"['app', 'music', 'spotify', 'love', 'songs', 'great', 'best', 'good', 'listen', 'like', 'use', 'song', 'premium', 'just', 'music app', 'easy', 'really', 'ads', 'listening', 'play', 'want', 'best music', 'playlist', 'amazing', 'free']"
2469,2484,2022-07-03 16:10:37,I like the app because it takes lesser time to find songs,5,0,,2,57,en,4,31262,"['app', 'music', 'spotify', 'love', 'songs', 'great', 'best', 'good', 'listen', 'like', 'use', 'song', 'premium', 'just', 'music app', 'easy', 'really', 'ads', 'listening', 'play', 'want', 'best music', 'playlist', 'amazing', 'free']"
53276,53542,2022-02-02 16:36:35,"Highly pleased with the Spotify app - functions very well on my phone and tablet. As a business, I respect that they have stood up against calls for censorship. It seems to be a great home to podcasts for people who want to be informed and think for themselves.",5,1,,2,261,en,4,18446,"['music', 'app', 'spotify', 'love', 'great', 'songs', 'good', 'best', 'like', 'listen', 'use', 'song', 'just', 'premium', 'really', 'easy', 'listening', 'music app', 'ads', 'want', 'playlist', 'play', 'don', 've', 'amazing']"
45018,45272,2022-03-07 02:10:38,My fave app. I can. Slap ruond the clock ... No interuptions.,5,0,,2,61,en,4,19827,"['music', 'app', 'spotify', 'love', 'great', 'songs', 'good', 'best', 'like', 'listen', 'use', 'song', 'just', 'premium', 'really', 'easy', 'listening', 'music app', 'ads', 'want', 'playlist', 'play', 'don', 've', 'amazing']"
37714,37952,2022-04-03 22:26:48,Spotify is the best partner when you want to relax your mind. All favorite music are in.,5,0,,2,88,en,4,19634,"['app', 'music', 'spotify', 'love', 'songs', 'great', 'best', 'good', 'listen', 'like', 'use', 'song', 'premium', 'just', 'music app', 'easy', 'really', 'ads', 'listening', 'play', 'want', 'best music', 'playlist', 'amazing', 'free']"
10822,10915,2022-06-12 17:35:06,"I subscribe so don't have any issue with ads and it's well worth it. Most tracks are on Spotify and only a rare few aren't available due to copyright. I have a large collection of CDs and rarely play them, I can control what I listen to from my phone, play an entire album, 1 track, one of my playlists or programme a queue off the top of my head. I would recommend Spotify without hesitation.",5,6,,2,393,en,4,18987,"['app', 'music', 'spotify', 'love', 'songs', 'great', 'best', 'good', 'listen', 'like', 'use', 'song', 'premium', 'just', 'music app', 'easy', 'really', 'ads', 'listening', 'play', 'want', 'best music', 'playlist', 'amazing', 'free']"
5575,5620,2022-06-25 22:57:13,Everything I need; my educational podcasts and favorite music,5,0,,2,61,en,4,3277,"['app', 'music', 'spotify', 'love', 'songs', 'great', 'best', 'good', 'listen', 'like', 'use', 'song', 'premium', 'just', 'music app', 'easy', 'really', 'ads', 'listening', 'play', 'want', 'best music', 'playlist', 'amazing', 'free']"
38622,38863,2022-03-30 19:30:17,Love the recommendations. Cool stations. Also plays over my games flawlessly. Thank you,5,0,,2,87,en,4,22829,"['music', 'app', 'spotify', 'love', 'great', 'songs', 'good', 'best', 'like', 'listen', 'use', 'song', 'just', 'premium', 'really', 'easy', 'listening', 'music app', 'ads', 'want', 'playlist', 'play', 'don', 've', 'amazing']"
12964,13070,2022-06-06 11:43:07,I like this app a lot because this app contains a lot things like playlist podcasts and more,5,0,,2,92,en,4,586,"['app', 'music', 'spotify', 'love', 'songs', 'great', 'best', 'good', 'listen', 'like', 'use', 'song', 'premium', 'just', 'music app', 'easy', 'really', 'ads', 'listening', 'play', 'want', 'best music', 'playlist', 'amazing', 'free']"
39355,39598,2022-03-26 23:26:28,I love music ! A variety with music back then to now .,5,0,,2,54,en,4,15400,"['app', 'music', 'spotify', 'love', 'songs', 'great', 'best', 'good', 'listen', 'like', 'use', 'song', 'premium', 'just', 'music app', 'easy', 'really', 'ads', 'listening', 'play', 'want', 'best music', 'playlist', 'amazing', 'free']"
44694,44948,2022-03-08 17:13:51,"So far, I wish I could hug this app! I set it to continuous play streaming only the audio and I luvz",5,0,,2,100,en,4,4354,"['music', 'app', 'spotify', 'love', 'great', 'songs', 'good', 'best', 'like', 'listen', 'use', 'song', 'just', 'premium', 'really', 'easy', 'listening', 'music app', 'ads', 'want', 'playlist', 'play', 'don', 've', 'amazing']"
3730,3753,2022-06-30 13:16:34,"I love Spotify. It's so easy to use, I have my life playlist wherever I go.",5,0,,2,75,en,4,16674,"['app', 'music', 'spotify', 'love', 'songs', 'great', 'best', 'good', 'listen', 'like', 'use', 'song', 'premium', 'just', 'music app', 'easy', 'really', 'ads', 'listening', 'play', 'want', 'best music', 'playlist', 'amazing', 'free']"
41277,41523,2022-03-19 12:18:18,Excellent listening to these music..Grew up on them..Wonderful!,5,0,,2,63,en,4,16976,"['app', 'music', 'spotify', 'love', 'songs', 'great', 'best', 'good', 'listen', 'like', 'use', 'song', 'premium', 'just', 'music app', 'easy', 'really', 'ads', 'listening', 'play', 'want', 'best music', 'playlist', 'amazing', 'free']"
54404,54670,2022-01-30 04:08:28,Since I started using Spotify I'm enjoying it. I had another similar music app and was doubtful about using Spotify and wasn't even really sure what this app entailed but I found out and downloaded it and enjoying thus far very much. It's great 👍🏼,5,2,,2,247,en,4,9034,"['app', 'music', 'spotify', 'love', 'songs', 'great', 'best', 'good', 'listen', 'like', 'use', 'song', 'premium', 'just', 'music app', 'easy', 'really', 'ads', 'listening', 'play', 'want', 'best music', 'playlist', 'amazing', 'free']"
15582,15711,2022-05-29 15:00:21,A very good a music app has a very good search engine but the ads are too much,5,0,,2,78,en,4,19027,"['app', 'music', 'spotify', 'love', 'songs', 'great', 'best', 'good', 'listen', 'like', 'use', 'song', 'premium', 'just', 'music app', 'easy', 'really', 'ads', 'listening', 'play', 'want', 'best music', 'playlist', 'amazing', 'free']"
